timestamp,equity,cash,holdings,price
2025-12-23 13:00:00,9993.309699478952,9000.0,0.011336994426733539,87616.67
2025-12-23 14:00:00,9984.890053828049,9000.0,0.011336994426733539,86874.0
2025-12-23 15:00:00,9991.345905304353,9000.0,0.011336994426733539,87443.45
2025-12-23 16:00:00,9997.69666284232,9000.0,0.011336994426733539,88003.63
2025-12-23 17:00:00,9988.359287492574,9000.0,0.011336994426733539,87180.01
2025-12-23 18:00:00,9997.372198061827,9000.0,0.011336994426733539,87975.01
2025-12-23 19:00:00,9994.853798119873,9000.0,0.011336994426733539,87752.87
2025-12-23 20:00:00,9994.158046771903,9000.0,0.011336994426733539,87691.5
2025-12-23 21:00:00,9994.513915026959,9000.0,0.011336994426733539,87722.89
2025-12-23 22:00:00,9990.847077549577,9000.0,0.011336994426733539,87399.45
2025-12-23 23:00:00,9991.82829441721,9000.0,0.011336994426733539,87486.0
2025-12-24 00:00:00,9993.806259834842,9000.0,0.011336994426733539,87660.47
2025-12-24 01:00:00,9993.489277470671,9000.0,0.011336994426733539,87632.51
2025-12-24 02:00:00,9987.842093806827,9000.0,0.011336994426733539,87134.39
2025-12-24 03:00:00,9990.130352761918,9000.0,0.011336994426733539,87336.23
2025-12-24 04:00:00,9987.992422352925,9000.0,0.011336994426733539,87147.65
2025-12-24 05:00:00,9985.841227660452,9000.0,0.011336994426733539,86957.9
2025-12-24 06:00:00,9986.536298788755,9000.0,0.011336994426733539,87019.21
2025-12-24 07:00:00,9985.315531228885,9000.0,0.011336994426733539,86911.53
2025-12-24 08:00:00,9984.000779985217,9000.0,0.011336994426733539,86795.56
2025-12-24 09:00:00,9984.196229769133,9000.0,0.011336994426733539,86812.8
2025-12-24 10:00:00,9987.198946112998,9000.0,0.011336994426733539,87077.66
2025-12-24 11:00:00,9988.630581769206,9000.0,0.011336994426733539,87203.94
2025-12-24 12:00:00,9991.176530607618,9000.0,0.011336994426733539,87428.51
2025-12-24 13:00:00,9989.571098826847,9000.0,0.011336994426733539,87286.9
2025-12-24 14:00:00,9986.258429055357,9000.0,0.011336994426733539,86994.7
2025-12-24 15:00:00,9986.88525147721,9000.0,0.011336994426733539,87049.99
2025-12-24 16:00:00,9989.529492057301,9000.0,0.011336994426733539,87283.23
2025-12-24 17:00:00,9989.977756816934,9000.0,0.011336994426733539,87322.77
2025-12-24 18:00:00,9991.65427155276,9000.0,0.011336994426733539,87470.65
2025-12-24 19:00:00,9992.735934191014,9000.0,0.011336994426733539,87566.06
2025-12-24 20:00:00,9992.624151425967,9000.0,0.011336994426733539,87556.2
2025-12-24 21:00:00,9994.212804454985,9000.0,0.011336994426733539,87696.33
2025-12-24 22:00:00,9997.766725467878,9000.0,0.011336994426733539,88009.81
2025-12-24 23:00:00,9993.908066044794,9000.0,0.011336994426733539,87669.45
2025-12-25 00:00:00,9992.76212264814,9000.0,0.011336994426733539,87568.37
2025-12-25 01:00:00,9994.254297854586,9000.0,0.011336994426733539,87699.99
2025-12-25 02:00:00,9996.438596570786,9000.0,0.011336994426733539,87892.66
2025-12-25 03:00:00,9995.846351981932,9000.0,0.011336994426733539,87840.42
2025-12-25 04:00:00,9995.085753025844,9000.0,0.011336994426733539,87773.33
2025-12-25 05:00:00,9994.827496292803,9000.0,0.011336994426733539,87750.55
2025-12-25 06:00:00,9995.801004004226,9000.0,0.011336994426733539,87836.42
2025-12-25 07:00:00,9995.814268287706,9000.0,0.011336994426733539,87837.59
2025-12-25 08:00:00,9992.946688917407,9000.0,0.011336994426733539,87584.65
2025-12-25 09:00:00,9992.287215951605,9000.0,0.011336994426733539,87526.48
2025-12-25 10:00:00,9991.013617997705,9000.0,0.011336994426733539,87414.14
2025-12-25 11:00:00,9992.20740351084,9000.0,0.011336994426733539,87519.44
2025-12-25 12:00:00,9992.735253971348,9000.0,0.011336994426733539,87566.0
2025-12-25 13:00:00,9993.55435181868,9000.0,0.011336994426733539,87638.25
2025-12-25 14:00:00,9994.460857893042,9000.0,0.011336994426733539,87718.21
2025-12-25 15:00:00,10001.864595473366,9000.0,0.011336994426733539,88371.27
2025-12-25 16:00:00,9998.638653709238,9000.0,0.011336994426733539,88086.72
2025-12-25 17:00:00,9999.232258737422,9000.0,0.011336994426733539,88139.08
2025-12-25 18:00:00,10000.390672827945,9000.0,0.011336994426733539,88241.26
2025-12-25 19:00:00,9999.369436369985,9000.0,0.011336994426733539,88151.18
2025-12-25 20:00:00,9996.438936680619,9000.0,0.011336994426733539,87892.69
2025-12-25 21:00:00,9996.535527873135,9000.0,0.011336994426733539,87901.21
2025-12-25 22:00:00,9993.687561503195,9000.0,0.011336994426733539,87650.0
2025-12-25 23:00:00,9988.872399860327,9000.0,0.011336994426733539,87225.27
2025-12-26 00:00:00,9987.678954457026,9000.0,0.011336994426733539,87120.0
2025-12-26 01:00:00,9991.219044336718,9000.0,0.011336994426733539,87432.26
2025-12-26 02:00:00,10011.259789494687,9000.0,0.011336994426733539,89199.99
2025-12-26 03:00:00,10007.233796033866,9000.0,0.011336994426733539,88844.87
2025-12-26 04:00:00,10008.643778030719,9000.0,0.011336994426733539,88969.24
2025-12-26 05:00:00,10008.953731458345,9000.0,0.011336994426733539,88996.58
2025-12-26 06:00:00,10010.401012166862,9000.0,0.011336994426733539,89124.24
2025-12-26 07:00:00,10002.992399678937,9000.0,0.011336994426733539,88470.75
2025-12-26 08:00:00,10006.070733775627,9000.0,0.011336994426733539,88742.28
2025-12-26 09:00:00,10006.858428148396,9000.0,0.011336994426733539,88811.76
2025-12-26 10:00:00,10006.139435961853,9000.0,0.011336994426733539,88748.34
2025-12-26 11:00:00,10003.70288911966,9000.0,0.011336994426733539,88533.42
2025-12-26 12:00:00,10005.352195068861,9000.0,0.011336994426733539,88678.9
2025-12-26 13:00:00,10008.911784578966,9000.0,0.011336994426733539,88992.88
2025-12-26 14:00:00,9990.63144791558,9000.0,0.011336994426733539,87380.43
2025-12-26 15:00:00,9987.880866327767,9000.0,0.011336994426733539,87137.81
2025-12-26 16:00:00,9984.683947269372,9000.0,0.011336994426733539,86855.82
2025-12-26 17:00:00,9990.081376945995,9000.0,0.011336994426733539,87331.91
2025-12-26 18:00:00,9989.467592067731,9000.0,0.011336994426733539,87277.77
2025-12-26 19:00:00,9992.007759038985,9000.0,0.011336994426733539,87501.83
2025-12-26 20:00:00,9992.959386351165,9000.0,0.011336994426733539,87585.77
2025-12-26 21:00:00,9991.653591333094,9000.0,0.011336994426733539,87470.59
2025-12-26 22:00:00,9992.553862060522,9000.0,0.011336994426733539,87550.0
2025-12-26 23:00:00,9990.508214786161,9000.0,0.011336994426733539,87369.56
2025-12-27 00:00:00,9990.865443480548,9000.0,0.011336994426733539,87401.07
2025-12-27 01:00:00,9991.703927588349,9000.0,0.011336994426733539,87475.03
2025-12-27 02:00:00,9991.37504138003,9000.0,0.011336994426733539,87446.02
2025-12-27 03:00:00,9992.148224399933,9000.0,0.011336994426733539,87514.22
2025-12-27 04:00:00,9991.649056535323,9000.0,0.011336994426733539,87470.19
2025-12-27 05:00:00,9992.055034305746,9000.0,0.011336994426733539,87506.0
2025-12-27 06:00:00,9991.635792251844,9000.0,0.011336994426733539,87469.02
2025-12-27 07:00:00,9992.432102740378,9000.0,0.011336994426733539,87539.26
2025-12-27 08:00:00,9993.04135282087,9000.0,0.011336994426733539,87593.0
2025-12-27 09:00:00,9993.335094346468,9000.0,0.011336994426733539,87618.91
2025-12-27 10:00:00,9992.021136692409,9000.0,0.011336994426733539,87503.01
2025-12-27 11:00:00,9991.714697733054,9000.0,0.011336994426733539,87475.98
2025-12-27 12:00:00,9991.695424842528,9000.0,0.011336994426733539,87474.28
2025-12-27 13:00:00,9991.451679462354,9000.0,0.011336994426733539,87452.78
2025-12-27 14:00:00,9992.496043388945,9000.0,0.011336994426733539,87544.9
2025-12-27 15:00:00,9992.568033303554,9000.0,0.011336994426733539,87551.25
2025-12-27 16:00:00,9991.968986518046,9000.0,0.011336994426733539,87498.41
2025-12-27 17:00:00,9992.69648145041,9000.0,0.011336994426733539,87562.58
2025-12-27 18:00:00,9991.987125709129,9000.0,0.011336994426733539,87500.01
2025-12-27 19:00:00,9992.773686382456,9000.0,0.011336994426733539,87569.39
2025-12-27 20:00:00,9992.620977067527,9000.0,0.011336994426733539,87555.92
2025-12-27 21:00:00,9993.894121541649,9000.0,0.011336994426733539,87668.22
2025-12-27 22:00:00,9992.735140601404,9000.0,0.011336994426733539,87565.99
2025-12-27 23:00:00,9996.261172608007,9000.0,0.011336994426733539,87877.01
2025-12-28 00:00:00,9996.011191880898,9000.0,0.011336994426733539,87854.96
2025-12-28 01:00:00,9995.228939265453,9000.0,0.011336994426733539,87785.96
2025-12-28 02:00:00,9995.510323467124,9000.0,0.011336994426733539,87810.78
2025-12-28 03:00:00,9994.708004371545,9000.0,0.011336994426733539,87740.01
2025-12-28 04:00:00,9994.536362275925,9000.0,0.011336994426733539,87724.87
2025-12-28 05:00:00,9993.777463868999,9000.0,0.011336994426733539,87657.93
2025-12-28 06:00:00,9994.617195046187,9000.0,0.011336994426733539,87732.0
2025-12-28 07:00:00,9994.604157502596,9000.0,0.011336994426733539,87730.85
2025-12-28 08:00:00,9995.444795639338,9000.0,0.011336994426733539,87805.0
2025-12-28 09:00:00,9995.388110667205,9000.0,0.011336994426733539,87800.0
2025-12-28 10:00:00,9996.03329902003,9000.0,0.011336994426733539,87856.91
2025-12-28 11:00:00,9996.331915453231,9000.0,0.011336994426733539,87883.25
2025-12-28 12:00:00,9995.961762585197,9000.0,0.011336994426733539,87850.6
2025-12-28 13:00:00,9996.483150958882,9000.0,0.011336994426733539,87896.59
2025-12-28 14:00:00,9996.635180054145,9000.0,0.011336994426733539,87910.0
2025-12-28 15:00:00,9995.799303455062,9000.0,0.011336994426733539,87836.27
2025-12-28 16:00:00,9995.547282068956,9000.0,0.011336994426733539,87814.04
2025-12-28 17:00:00,9994.934630890135,9000.0,0.011336994426733539,87760.0
2025-12-28 18:00:00,9993.103592920274,9000.0,0.011336994426733539,87598.49
2025-12-28 19:00:00,9992.22225497354,9000.0,0.011336994426733539,87520.75
2025-12-28 20:00:00,9992.154346376923,9000.0,0.011336994426733539,87514.76
2025-12-28 21:00:00,9992.988862536675,9000.0,0.011336994426733539,87588.37
2025-12-28 22:00:00,9996.522830439377,9000.0,0.011336994426733539,87900.09
2025-12-28 23:00:00,9997.119383086112,9000.0,0.011336994426733539,87952.71
2025-12-29 00:00:00,10001.007745434592,9000.0,0.011336994426733539,88295.69
2025-12-29 01:00:00,10002.70693415927,9000.0,0.011336994426733539,88445.57
2025-12-29 02:00:00,10010.84326831945,9000.0,0.011336994426733539,89163.25
2025-12-29 03:00:00,10021.73018406744,9000.0,0.011336994426733539,90123.55
2025-12-29 04:00:00,10021.951368828706,9000.0,0.011336994426733539,90143.06
2025-12-29 05:00:00,10020.148106495191,9000.0,0.011336994426733539,89984.0
2025-12-29 06:00:00,10017.804296267408,9000.0,0.011336994426733539,89777.26
2025-12-29 07:00:00,10015.995478806622,9000.0,0.011336994426733539,89617.71
2025-12-29 08:00:00,10015.285669585564,9000.0,0.011336994426733539,89555.1
2025-12-29 09:00:00,9998.789775844945,9000.0,0.011336994426733539,88100.05
2025-12-29 10:00:00,9995.161484148613,9000.0,0.011336994426733539,87780.01
2025-12-29 11:00:00,9992.754073382097,9000.0,0.011336994426733539,87567.66
2025-12-29 12:00:00,9990.81930191323,9000.0,0.011336994426733539,87397.0
2025-12-29 13:00:00,9990.713981235007,9000.0,0.011336994426733539,87387.71
2025-12-29 14:00:00,9991.192969249536,9000.0,0.011336994426733539,87429.96
2025-12-29 15:00:00,9994.159407211235,9000.0,0.011336994426733539,87691.62
2025-12-29 16:00:00,9993.428057700767,9000.0,0.011336994426733539,87627.11
2025-12-29 17:00:00,9995.954847018596,9000.0,0.011336994426733539,87849.99
2025-12-29 18:00:00,9991.58761002553,9000.0,0.011336994426733539,87464.77
2025-12-29 19:00:00,9990.47046259472,9000.0,0.011336994426733539,87366.23
2025-12-29 20:00:00,9988.722071314229,9000.0,0.011336994426733539,87212.01
2025-12-29 21:00:00,9990.14871869289,9000.0,0.011336994426733539,87337.85
2025-12-29 22:00:00,9990.298367019323,9000.0,0.011336994426733539,87351.05
2025-12-29 23:00:00,9989.006856614229,9000.0,0.011336994426733539,87237.13
2025-12-30 00:00:00,9989.155371241219,9000.0,0.011336994426733539,87250.23
2025-12-30 01:00:00,9989.81291691797,9000.0,0.011336994426733539,87308.23
2025-12-30 02:00:00,9987.576921507185,9000.0,0.011336994426733539,87111.0
2025-12-30 03:00:00,9990.61523601355,9000.0,0.011336994426733539,87379.0
2025-12-30 04:00:00,9989.719613453837,9000.0,0.011336994426733539,87300.0
2025-12-30 05:00:00,9989.22044558923,9000.0,0.011336994426733539,87255.97
2025-12-30 06:00:00,9991.342730945913,9000.0,0.011336994426733539,87443.17
2025-12-30 07:00:00,9992.019322773302,9000.0,0.011336994426733539,87502.85
2025-12-30 08:00:00,9996.212083422139,9000.0,0.011336994426733539,87872.68
2025-12-30 09:00:00,9997.572749493236,9000.0,0.011336994426733539,87992.7
2025-12-30 10:00:00,9997.083104703946,9000.0,0.011336994426733539,87949.51
2025-12-30 11:00:00,9996.565911018199,9000.0,0.011336994426733539,87903.89
2025-12-30 12:00:00,9997.922382401357,9000.0,0.011336994426733539,88023.54
2025-12-30 13:00:00,9998.902805679381,9000.0,0.011336994426733539,88110.02
2025-12-30 14:00:00,10007.584789381317,9000.0,0.011336994426733539,88875.83
2025-12-30 15:00:00,10009.177863838162,9000.0,0.011336994426733539,89016.35
2025-12-30 16:00:00,10006.074701723677,9000.0,0.011336994426733539,88742.63
2025-12-30 17:00:00,10001.865389062974,9000.0,0.011336994426733539,88371.34
2025-12-30 18:00:00,10001.101955858278,9000.0,0.011336994426733539,88304.0
2025-12-30 19:00:00,10000.2194842121,9000.0,0.011336994426733539,88226.16
2025-12-30 20:00:00,9997.056349397099,9000.0,0.011336994426733539,87947.15
2025-12-30 21:00:00,10000.912287941519,9000.0,0.011336994426733539,88287.27
2025-12-30 22:00:00,10002.532571184987,9000.0,0.011336994426733539,88430.19
2025-12-30 23:00:00,10003.159506976786,9000.0,0.011336994426733539,88485.49
2025-12-31 00:00:00,10000.552565108359,9000.0,0.011336994426733539,88255.54
2025-12-31 01:00:00,10005.016960143663,9000.0,0.011336994426733539,88649.33
2025-12-31 02:00:00,10005.2921089984,9000.0,0.011336994426733539,88673.6
2025-12-31 03:00:00,10002.791621507638,9000.0,0.011336994426733539,88453.04
2025-12-31 04:00:00,10001.340712960906,9000.0,0.011336994426733539,88325.06
2025-12-31 05:00:00,10002.905558301627,9000.0,0.011336994426733539,88463.09
2025-12-31 06:00:00,10003.470480733911,9000.0,0.011336994426733539,88512.92
2025-12-31 07:00:00,10004.60644757547,9000.0,0.011336994426733539,88613.12
2025-12-31 08:00:00,10002.583134180131,9000.0,0.011336994426733539,88434.65
2025-12-31 09:00:00,10005.139059573637,9000.0,0.011336994426733539,88660.1
2025-12-31 10:00:00,10007.260891450545,9000.0,0.011336994426733539,88847.26
2025-12-31 11:00:00,10009.12310615508,9000.0,0.011336994426733539,89011.52
2025-12-31 12:00:00,10006.45256374792,9000.0,0.011336994426733539,88775.96
2025-12-31 13:00:00,10008.90044758454,9000.0,0.011336994426733539,88991.88
2025-12-31 14:00:00,10003.097153507439,9000.0,0.011336994426733539,88479.99
2025-12-31 15:00:00,9997.133667699089,9000.0,0.011336994426733539,87953.97
2025-12-31 16:00:00,9993.766693724294,9000.0,0.011336994426733539,87656.98
2025-12-31 17:00:00,9993.356748005823,9000.0,0.011336994426733539,87620.82
2025-12-31 18:00:00,9994.073812903314,9000.0,0.011336994426733539,87684.07
2025-12-31 19:00:00,9992.461465555944,9000.0,0.011336994426733539,87541.85
2025-12-31 20:00:00,9993.82371880626,9000.0,0.011336994426733539,87662.01
2025-12-31 21:00:00,9995.387770557372,9000.0,0.011336994426733539,87799.97
2025-12-31 22:00:00,9994.575134796863,9000.0,0.011336994426733539,87728.29
2025-12-31 23:00:00,9993.667381653115,9000.0,0.011336994426733539,87648.22
2026-01-01 00:00:00,9995.492751125763,9000.0,0.011336994426733539,87809.23
2026-01-01 01:00:00,9997.202029775483,9000.0,0.011336994426733539,87960.0
2026-01-01 02:00:00,9996.680528031853,9000.0,0.011336994426733539,87914.0
2026-01-01 03:00:00,9995.909839150723,9000.0,0.011336994426733539,87846.02
2026-01-01 04:00:00,9993.01187663536,9000.0,0.011336994426733539,87590.4
2026-01-01 05:00:00,9994.304180630064,9000.0,0.011336994426733539,87704.39
2026-01-01 06:00:00,9993.778257458609,9000.0,0.011336994426733539,87658.0
2026-01-01 07:00:00,9993.482135164182,9000.0,0.011336994426733539,87631.88
2026-01-01 08:00:00,9995.058204129387,9000.0,0.011336994426733539,87770.9
2026-01-01 09:00:00,9996.272282862546,9000.0,0.011336994426733539,87877.99
2026-01-01 10:00:00,9996.110957431853,9000.0,0.011336994426733539,87863.76
2026-01-01 11:00:00,9997.934853095227,9000.0,0.011336994426733539,88024.64
2026-01-01 12:00:00,9997.088659831215,9000.0,0.011336994426733539,87950.0
2026-01-01 13:00:00,9996.778479663699,9000.0,0.011336994426733539,87922.64
2026-01-01 14:00:00,9997.28195558619,9000.0,0.011336994426733539,87967.05
2026-01-01 15:00:00,9998.020334033205,9000.0,0.011336994426733539,88032.18
2026-01-01 16:00:00,9997.528081735194,9000.0,0.011336994426733539,87988.76
2026-01-01 17:00:00,10001.242194479337,9000.0,0.011336994426733539,88316.37
2026-01-01 18:00:00,9999.854206251672,9000.0,0.011336994426733539,88193.94
2026-01-01 19:00:00,10002.089974922568,9000.0,0.011336994426733539,88391.15
2026-01-01 20:00:00,10000.58181455398,9000.0,0.011336994426733539,88258.12
2026-01-01 21:00:00,10001.937152237695,9000.0,0.011336994426733539,88377.67
2026-01-01 22:00:00,10004.974333044618,9000.0,0.011336994426733539,88645.57
2026-01-01 23:00:00,10007.167701356359,9000.0,0.011336994426733539,88839.04
2026-01-02 00:00:00,10007.110222794614,9000.0,0.011336994426733539,88833.97
2026-01-02 01:00:00,10004.909938916275,9000.0,0.011336994426733539,88639.89
2026-01-02 02:00:00,10004.877515112214,9000.0,0.011336994426733539,88637.03
2026-01-02 03:00:00,10008.433023304326,9000.0,0.011336994426733539,88950.65
2026-01-02 04:00:00,10004.884430678814,9000.0,0.011336994426733539,88637.64
2026-01-02 05:00:00,10006.330577687888,9000.0,0.011336994426733539,88765.2
2026-01-02 06:00:00,10008.256052821323,9000.0,0.011336994426733539,88935.04
2026-01-02 07:00:00,10007.378229342863,9000.0,0.011336994426733539,88857.61
2026-01-02 08:00:00,10011.01196279652,9000.0,0.011336994426733539,89178.13
2026-01-02 09:00:00,10014.290508214786,9000.0,0.011336994426733539,89467.32
2026-01-02 10:00:00,10016.546229995873,9000.0,0.011336994426733539,89666.29
2026-01-02 11:00:00,10014.694445326211,9000.0,0.011336994426733539,89502.95
2026-01-02 12:00:00,10013.527301749979,9000.0,0.011336994426733539,89400.0
2026-01-02 13:00:00,10012.945487195999,9000.0,0.011336994426733539,89348.68
2026-01-02 14:00:00,10015.56796074679,9000.0,0.011336994426733539,89580.0
2026-01-02 15:00:00,10013.732614719047,9000.0,0.011336994426733539,89418.11
2026-01-02 16:00:00,10024.592775160192,9000.0,0.011336994426733539,90376.05
2026-01-02 17:00:00,10024.530081581011,9000.0,0.011336994426733539,90370.52
2026-01-02 18:00:00,10017.757134370593,9000.0,0.011336994426733539,89773.1
2026-01-02 19:00:00,10019.164395488782,9000.0,0.011336994426733539,89897.23
2026-01-02 20:00:00,10017.381879855067,9000.0,0.011336994426733539,89740.0
2026-01-02 21:00:00,10021.075472639297,9000.0,0.011336994426733539,90065.8
2026-01-02 22:00:00,10022.54440700717,9000.0,0.011336994426733539,90195.37
2026-01-02 23:00:00,10020.27428724316,9000.0,0.011336994426733539,89995.13
2026-01-03 00:00:00,10022.10022356553,9000.0,0.011336994426733539,90156.19
2026-01-03 01:00:00,10023.534353360512,9000.0,0.011336994426733539,90282.69
2026-01-03 02:00:00,10024.184076511108,9000.0,0.011336994426733539,90340.0
2026-01-03 03:00:00,10023.971167755773,9000.0,0.011336994426733539,90321.22
2026-01-03 04:00:00,10022.256787458564,9000.0,0.011336994426733539,90170.0
2026-01-03 05:00:00,10020.68207893269,9000.0,0.011336994426733539,90031.1
2026-01-03 06:00:00,10018.867592974691,9000.0,0.011336994426733539,89871.05
2026-01-03 07:00:00,10015.535423572786,9000.0,0.011336994426733539,89577.13
2026-01-03 08:00:00,10016.594072112353,9000.0,0.011336994426733539,89670.51
2026-01-03 09:00:00,10017.971290195313,9000.0,0.011336994426733539,89791.99
2026-01-03 10:00:00,10017.545926164423,9000.0,0.011336994426733539,89754.47
2026-01-03 11:00:00,10017.526313164064,9000.0,0.011336994426733539,89752.74
2026-01-03 12:00:00,10020.773114997937,9000.0,0.011336994426733539,90039.13
2026-01-03 13:00:00,10020.385729898375,9000.0,0.011336994426733539,90004.96
2026-01-03 14:00:00,10021.758186443676,9000.0,0.011336994426733539,90126.02
2026-01-03 15:00:00,10019.981566047061,9000.0,0.011336994426733539,89969.31
2026-01-03 16:00:00,10021.522603699488,9000.0,0.011336994426733539,90105.24
2026-01-03 17:00:00,10021.395062512187,9000.0,0.011336994426733539,90093.99
2026-01-03 18:00:00,10021.903866822058,9000.0,0.011336994426733539,90138.87
2026-01-03 19:00:00,10021.732678206215,9000.0,0.011336994426733539,90123.77
2026-01-03 20:00:00,10024.55128176059,9000.0,0.011336994426733539,90372.39
2026-01-03 21:00:00,10026.727077730968,9000.0,0.011336994426733539,90564.31
2026-01-03 22:00:00,10027.018778597569,9000.0,0.011336994426733539,90590.04
2026-01-03 23:00:00,10027.449244275951,9000.0,0.011336994426733539,90628.01
2026-01-04 00:00:00,10035.53773631965,9000.0,0.011336994426733539,91341.47
2026-01-04 01:00:00,10034.334881210973,9000.0,0.011336994426733539,91235.37
2026-01-04 02:00:00,10033.072280141667,9000.0,0.011336994426733539,91124.0
2026-01-04 03:00:00,10034.350866373114,9000.0,0.011336994426733539,91236.78
2026-01-04 04:00:00,10036.201290603445,9000.0,0.011336994426733539,91400.0
2026-01-04 05:00:00,10037.108703637361,9000.0,0.011336994426733539,91480.04
2026-01-04 06:00:00,10034.359595858823,9000.0,0.011336994426733539,91237.55
2026-01-04 07:00:00,10037.697773867774,9000.0,0.011336994426733539,91532.0
2026-01-04 08:00:00,10035.917752372832,9000.0,0.011336994426733539,91374.99
2026-01-04 09:00:00,10036.975380582902,9000.0,0.011336994426733539,91468.28
2026-01-04 10:00:00,10038.475718425336,9000.0,0.011336994426733539,91600.62
2026-01-04 11:00:00,10035.067591160772,9000.0,0.011336994426733539,91300.0
2026-01-04 12:00:00,10033.3781522513,9000.0,0.011336994426733539,91150.98
2026-01-04 13:00:00,10034.65945936141,9000.0,0.011336994426733539,91264.0
2026-01-04 14:00:00,10035.48014438796,9000.0,0.011336994426733539,91336.39
2026-01-04 15:00:00,10035.463705746042,9000.0,0.011336994426733539,91334.94
2026-01-04 16:00:00,10035.305668043733,9000.0,0.011336994426733539,91321.0
2026-01-04 17:00:00,10035.472661971638,9000.0,0.011336994426733539,91335.73
2026-01-04 18:00:00,10033.994998118058,9000.0,0.011336994426733539,91205.39
2026-01-04 19:00:00,10033.231791653252,9000.0,0.011336994426733539,91138.07
2026-01-04 20:00:00,10035.225628863082,9000.0,0.011336994426733539,91313.94
2026-01-04 21:00:00,10034.840737902294,9000.0,0.011336994426733539,91279.99
