timestamp,equity,price,cash,holdings,position
2025-07-27 22:00:00,10037.776271600342,119495.17,8000.0,0.017053210364907152,long
2025-07-27 23:00:00,10036.418494991089,119415.55,8000.0,0.017053210364907152,long
2025-07-28 00:00:00,10033.368869381531,119236.72,8000.0,0.017053210364907152,long
2025-07-28 01:00:00,10029.976133179434,119037.77,8000.0,0.017053210364907152,long
2025-07-28 02:00:00,10036.735514171773,119434.14,8000.0,0.017053210364907152,long
2025-07-28 03:00:00,10034.24318747694,119287.99,8000.0,0.017053210364907152,long
2025-07-28 04:00:00,10033.050485944019,119218.05,8000.0,0.017053210364907152,long
2025-07-28 05:00:00,10038.30423899324,119526.13,8000.0,0.017053210364907152,long
2025-07-28 06:00:00,10036.972212731636,119448.02,8000.0,0.017053210364907152,long
2025-07-28 07:00:00,10027.62671238746,118900.0,8000.0,0.017053210364907152,long
2025-07-28 08:00:00,10030.567538514888,119072.45,8000.0,0.017053210364907152,long
2025-07-28 09:00:00,10028.153144991426,118930.87,8000.0,0.017053210364907152,long
2025-07-28 10:00:00,10025.316513979327,118764.53,8000.0,0.017053210364907152,long
2025-07-28 11:00:00,10026.3901841039,118827.49,8000.0,0.017053210364907152,long
2025-07-28 12:00:00,10026.692878587877,118845.24,8000.0,0.017053210364907152,long
2025-07-28 13:00:00,10019.693217861499,118434.78,8000.0,0.017053210364907152,long
2025-07-28 14:00:00,10012.03888438921,117985.93,8000.0,0.017053210364907152,long
2025-07-28 15:00:00,10015.261429551865,118174.9,8000.0,0.017053210364907152,long
2025-07-28 16:00:00,10012.771319774383,118028.88,8000.0,0.017053210364907152,long
2025-07-28 17:00:00,10006.614769768443,117667.86,8000.0,0.017053210364907152,long
2025-07-28 18:00:00,10008.46845373511,117776.56,8000.0,0.017053210364907152,long
2025-07-28 19:00:00,10013.450890207423,118068.73,8000.0,0.017053210364907152,long
2025-07-28 20:00:00,10013.04502380074,118044.93,8000.0,0.017053210364907152,long
2025-07-28 21:00:00,10014.101811247052,118106.9,8000.0,0.017053210364907152,long
2025-07-28 22:00:00,10009.795022969396,117854.35,8000.0,0.017053210364907152,long
2025-07-28 23:00:00,10013.341579128984,118062.32,8000.0,0.017053210364907152,long
2025-07-29 00:00:00,10011.934348209674,117979.8,8000.0,0.017053210364907152,long
2025-07-29 01:00:00,10008.427526030233,117774.16,8000.0,0.017053210364907152,long
2025-07-29 02:00:00,10013.909109969929,118095.6,8000.0,0.017053210364907152,long
2025-07-29 03:00:00,10025.321971006644,118764.85,8000.0,0.017053210364907152,long
2025-07-29 04:00:00,10021.384043669179,118533.93,8000.0,0.017053210364907152,long
2025-07-29 05:00:00,10025.92139135097,118800.0,8000.0,0.017053210364907152,long
2025-07-29 06:00:00,10025.321971006644,118764.85,8000.0,0.017053210364907152,long
2025-07-29 07:00:00,10027.326064288727,118882.37,8000.0,0.017053210364907152,long
2025-07-29 08:00:00,10028.032578794146,118923.8,8000.0,0.017053210364907152,long
2025-07-29 09:00:00,10025.66201202132,118784.79,8000.0,0.017053210364907152,long
2025-07-29 10:00:00,10017.697480652492,118317.75,8000.0,0.017053210364907152,long
2025-07-29 11:00:00,10022.380803815007,118592.38,8000.0,0.017053210364907152,long
2025-07-29 12:00:00,10027.743526878461,118906.85,8000.0,0.017053210364907152,long
2025-07-29 13:00:00,10022.87347106245,118621.27,8000.0,0.017053210364907152,long
2025-07-29 14:00:00,10009.2718304754,117823.67,8000.0,0.017053210364907152,long
2025-07-29 15:00:00,10002.047067372203,117400.01,8000.0,0.017053210364907152,long
2025-07-29 16:00:00,10007.828446750114,117739.03,8000.0,0.017053210364907152,long
2025-07-29 17:00:00,10008.419511021362,117773.69,8000.0,0.017053210364907152,long
2025-07-29 18:00:00,10005.572136486733,117606.72,8000.0,0.017053210364907152,long
2025-07-29 19:00:00,10004.18349356672,117525.29,8000.0,0.017053210364907152,long
2025-07-29 20:00:00,10003.995737720601,117514.28,8000.0,0.017053210364907152,long
2025-07-29 21:00:00,10005.573330211459,117606.79,8000.0,0.017053210364907152,long
2025-07-29 22:00:00,10009.687246679889,117848.03,8000.0,0.017053210364907152,long
2025-07-29 23:00:00,10011.439122980675,117950.76,8000.0,0.017053210364907152,long
2025-07-30 00:00:00,10007.926332177609,117744.77,8000.0,0.017053210364907152,long
2025-07-30 01:00:00,10009.926332689205,117862.05,8000.0,0.017053210364907152,long
2025-07-30 02:00:00,10012.689975960942,118024.11,8000.0,0.017053210364907152,long
2025-07-30 03:00:00,10015.039226220812,118161.87,8000.0,0.017053210364907152,long
2025-07-30 04:00:00,10012.168318255879,117993.52,8000.0,0.017053210364907152,long
2025-07-30 05:00:00,10012.146831210819,117992.26,8000.0,0.017053210364907152,long
2025-07-30 06:00:00,10017.178380928985,118287.31,8000.0,0.017053210364907152,long
2025-07-30 07:00:00,10014.376538466031,118123.01,8000.0,0.017053210364907152,long
2025-07-30 08:00:00,10018.635066158356,118372.73,8000.0,0.017053210364907152,long
2025-07-30 09:00:00,10015.076913815717,118164.08,8000.0,0.017053210364907152,long
2025-07-30 10:00:00,10012.622956844207,118020.18,8000.0,0.017053210364907152,long
2025-07-30 11:00:00,10005.11630417368,117579.99,8000.0,0.017053210364907152,long
2025-07-30 12:00:00,10007.82827621801,117739.02,8000.0,0.017053210364907152,long
2025-07-30 13:00:00,10006.750001726637,117675.79,8000.0,0.017053210364907152,long
2025-07-30 14:00:00,10024.460783883216,118714.35,8000.0,0.017053210364907152,long
2025-07-30 15:00:00,10012.278993591148,118000.01,8000.0,0.017053210364907152,long
2025-07-30 16:00:00,10007.756311670271,117734.8,8000.0,0.017053210364907152,long
2025-07-30 17:00:00,10008.903992727828,117802.1,8000.0,0.017053210364907152,long
2025-07-30 18:00:00,9987.093618799527,116523.14,8000.0,0.017053210364907152,long
2025-07-30 19:00:00,9993.80559186705,116916.73,8000.0,0.017053210364907152,long
2025-07-30 20:00:00,9998.222032287355,117175.71,8000.0,0.017053210364907152,long
2025-07-30 21:00:00,10000.798942905596,117326.82,8000.0,0.017053210364907152,long
2025-07-30 22:00:00,10003.521829004561,117486.49,8000.0,0.017053210364907152,long
2025-07-30 23:00:00,10009.555425363767,117840.3,8000.0,0.017053210364907152,long
2025-07-31 00:00:00,10019.369547928773,118415.8,8000.0,0.017053210364907152,long
2025-07-31 01:00:00,10013.22220665643,118055.32,8000.0,0.017053210364907152,long
2025-07-31 02:00:00,10019.910475761548,118447.52,8000.0,0.017053210364907152,long
2025-07-31 03:00:00,10020.228006538542,118466.14,8000.0,0.017053210364907152,long
2025-07-31 04:00:00,10021.002051757005,118511.53,8000.0,0.017053210364907152,long
2025-07-31 05:00:00,10018.45208521114,118362.0,8000.0,0.017053210364907152,long
2025-07-31 06:00:00,10024.075892925279,118691.78,8000.0,0.017053210364907152,long
2025-07-31 07:00:00,10023.635749565761,118665.97,8000.0,0.017053210364907152,long
2025-07-31 08:00:00,10022.407406823177,118593.94,8000.0,0.017053210364907152,long
2025-07-31 09:00:00,10022.605906191824,118605.58,8000.0,0.017053210364907152,long
2025-07-31 10:00:00,10020.89103535753,118505.02,8000.0,0.017053210364907152,long
2025-07-31 11:00:00,10018.609827407015,118371.25,8000.0,0.017053210364907152,long
2025-07-31 12:00:00,10022.957202325342,118626.18,8000.0,0.017053210364907152,long
2025-07-31 13:00:00,10021.7776317644,118557.01,8000.0,0.017053210364907152,long
2025-07-31 14:00:00,10010.798263335162,117913.18,8000.0,0.017053210364907152,long
2025-07-31 15:00:00,10017.500175008572,118306.18,8000.0,0.017053210364907152,long
2025-07-31 16:00:00,10021.462488436857,118538.53,8000.0,0.017053210364907152,long
2025-07-31 17:00:00,10007.640349839789,117728.0,8000.0,0.017053210364907152,long
2025-07-31 18:00:00,10006.460267682538,117658.8,8000.0,0.017053210364907152,long
2025-07-31 19:00:00,9991.57264450187,116785.79,8000.0,0.017053210364907152,long
2025-07-31 20:00:00,9986.937752456792,116514.0,8000.0,0.017053210364907152,long
2025-07-31 21:00:00,9987.32929416677,116536.96,8000.0,0.017053210364907152,long
2025-07-31 22:00:00,9978.353166359098,116010.6,8000.0,0.017053210364907152,long
2025-07-31 23:00:00,9974.14920893994,115764.08,8000.0,0.017053210364907152,long
2025-08-01 00:00:00,9968.405517156936,115427.27,8000.0,0.017053210364907152,long
2025-08-01 01:00:00,9966.778470356021,115331.86,8000.0,0.017053210364907152,long
2025-08-01 02:00:00,9977.594639562067,115966.12,8000.0,0.017053210364907152,long
2025-08-01 03:00:00,9972.170183877093,115648.03,8000.0,0.017053210364907152,long
2025-08-01 04:00:00,9972.980040837323,115695.52,8000.0,0.017053210364907152,long
2025-08-01 05:00:00,9970.80541545159,115568.0,8000.0,0.017053210364907152,long
2025-08-01 06:00:00,9963.788189918534,115156.51,8000.0,0.017053210364907152,long
2025-08-01 07:00:00,9962.51363297586,115081.77,8000.0,0.017053210364907152,long
2025-08-01 08:00:00,9954.570588652095,114615.99,8000.0,0.017053210364907152,long
2025-08-01 09:00:00,9960.073318572642,114938.67,8000.0,0.017053210364907152,long
2025-08-01 10:00:00,9957.070418759486,114762.58,8000.0,0.017053210364907152,long
2025-08-01 11:00:00,9966.331505712356,115305.65,8000.0,0.017053210364907152,long
2025-08-01 12:00:00,9973.61032749241,115732.48,8000.0,0.017053210364907152,long
2025-08-01 13:00:00,9950.069564308382,114352.05,8000.0,0.017053210364907152,long
2025-08-01 14:00:00,9971.688771748491,115619.8,8000.0,0.017053210364907152,long
2025-08-01 15:00:00,9967.221171697094,115357.82,8000.0,0.017053210364907152,long
2025-08-01 16:00:00,9961.385222046016,115015.6,8000.0,0.017053210364907152,long
2025-08-01 17:00:00,9951.228329952677,114420.0,8000.0,0.017053210364907152,long
2025-08-01 18:00:00,9941.28511458521,113836.93,8000.0,0.017053210364907152,long
2025-08-01 19:00:00,9932.617820417247,113328.68,8000.0,0.017053210364907152,long
2025-08-01 20:00:00,9943.231909080467,113951.09,8000.0,0.017053210364907152,long
2025-08-01 21:00:00,9942.22628126525,113892.12,8000.0,0.017053210364907152,long
2025-08-01 22:00:00,9929.418126556478,113141.05,8000.0,0.017053210364907152,long
2025-08-01 23:00:00,9932.093434198525,113297.93,8000.0,0.017053210364907152,long
2025-08-02 00:00:00,9941.047051768515,113822.97,8000.0,0.017053210364907152,long
2025-08-02 01:00:00,9938.510727790943,113674.24,8000.0,0.017053210364907152,long
2025-08-02 02:00:00,9938.98821768116,113702.24,8000.0,0.017053210364907152,long
2025-08-02 03:00:00,9942.528805217124,113909.86,8000.0,0.017053210364907152,long
2025-08-02 04:00:00,9944.505101766312,114025.75,8000.0,0.017053210364907152,long
2025-08-02 05:00:00,9943.742993795104,113981.06,8000.0,0.017053210364907152,long
2025-08-02 06:00:00,9938.91335408766,113697.85,8000.0,0.017053210364907152,long
2025-08-02 07:00:00,9943.767379885925,113982.49,8000.0,0.017053210364907152,long
2025-08-02 08:00:00,9938.64323123548,113682.01,8000.0,0.017053210364907152,long
2025-08-02 09:00:00,9938.79142363355,113690.7,8000.0,0.017053210364907152,long
2025-08-02 10:00:00,9936.407214292432,113550.89,8000.0,0.017053210364907152,long
2025-08-02 11:00:00,9940.435694176933,113787.12,8000.0,0.017053210364907152,long
2025-08-02 12:00:00,9937.585932192855,113620.01,8000.0,0.017053210364907152,long
2025-08-02 13:00:00,9934.820583600082,113457.85,8000.0,0.017053210364907152,long
2025-08-02 14:00:00,9928.716216417859,113099.89,8000.0,0.017053210364907152,long
2025-08-02 15:00:00,9924.296365355482,112840.71,8000.0,0.017053210364907152,long
2025-08-02 16:00:00,9930.427676610081,113200.25,8000.0,0.017053210364907152,long
2025-08-02 17:00:00,9922.306596770104,112724.03,8000.0,0.017053210364907152,long
2025-08-02 18:00:00,9915.547045245663,112327.65,8000.0,0.017053210364907152,long
2025-08-02 19:00:00,9913.871908391518,112229.42,8000.0,0.017053210364907152,long
2025-08-02 20:00:00,9923.26106495423,112780.0,8000.0,0.017053210364907152,long
2025-08-02 21:00:00,9924.613725600373,112859.32,8000.0,0.017053210364907152,long
2025-08-02 22:00:00,9924.661815653602,112862.14,8000.0,0.017053210364907152,long
2025-08-02 23:00:00,9919.276582352468,112546.35,8000.0,0.017053210364907152,long
2025-08-03 00:00:00,9926.263112106866,112956.04,8000.0,0.017053210364907152,long
2025-08-03 01:00:00,9928.854347421815,113107.99,8000.0,0.017053210364907152,long
2025-08-03 02:00:00,9935.839171855177,113517.58,8000.0,0.017053210364907152,long
2025-08-03 03:00:00,9937.316320936985,113604.2,8000.0,0.017053210364907152,long
2025-08-03 04:00:00,9935.000665501535,113468.41,8000.0,0.017053210364907152,long
2025-08-03 05:00:00,9937.56052290941,113618.52,8000.0,0.017053210364907152,long
2025-08-03 06:00:00,9936.551313920016,113559.34,8000.0,0.017053210364907152,long
2025-08-03 07:00:00,9938.950018489943,113700.0,8000.0,0.017053210364907152,long
2025-08-03 08:00:00,9938.813592807024,113692.0,8000.0,0.017053210364907152,long
2025-08-03 09:00:00,9938.181771363004,113654.95,8000.0,0.017053210364907152,long
2025-08-03 10:00:00,9942.36049003082,113899.99,8000.0,0.017053210364907152,long
2025-08-03 11:00:00,9941.715708146923,113862.18,8000.0,0.017053210364907152,long
2025-08-03 12:00:00,9944.23634317096,114009.99,8000.0,0.017053210364907152,long
2025-08-03 13:00:00,9943.025735767156,113939.0,8000.0,0.017053210364907152,long
2025-08-03 14:00:00,9940.523688742416,113792.28,8000.0,0.017053210364907152,long
2025-08-03 15:00:00,9943.367823167076,113959.06,8000.0,0.017053210364907152,long
2025-08-03 16:00:00,9943.983444061249,113995.16,8000.0,0.017053210364907152,long
2025-08-03 17:00:00,9946.068369560462,114117.42,8000.0,0.017053210364907152,long
2025-08-03 18:00:00,9950.553022822227,114380.4,8000.0,0.017053210364907152,long
2025-08-03 19:00:00,9949.406876553601,114313.19,8000.0,0.017053210364907152,long
2025-08-03 20:00:00,9951.292620555752,114423.77,8000.0,0.017053210364907152,long
2025-08-03 21:00:00,9951.492143117022,114435.47,8000.0,0.017053210364907152,long
2025-08-03 22:00:00,9949.605375922249,114324.83,8000.0,0.017053210364907152,long
2025-08-03 23:00:00,9947.626691923608,114208.8,8000.0,0.017053210364907152,long
2025-08-04 00:00:00,9959.411654010484,114899.87,8000.0,0.017053210364907152,long
2025-08-04 01:00:00,9955.525056836219,114671.96,8000.0,0.017053210364907152,long
2025-08-04 02:00:00,9957.672738149575,114797.9,8000.0,0.017053210364907152,long
2025-08-04 03:00:00,9953.796713965736,114570.61,8000.0,0.017053210364907152,long
2025-08-04 04:00:00,9950.606740434876,114383.55,8000.0,0.017053210364907152,long
2025-08-04 05:00:00,9950.738220686788,114391.26,8000.0,0.017053210364907152,long
2025-08-04 06:00:00,9951.292450023648,114423.76,8000.0,0.017053210364907152,long
2025-08-04 07:00:00,9955.201216371388,114652.97,8000.0,0.017053210364907152,long
2025-08-04 08:00:00,9953.381297761245,114546.25,8000.0,0.017053210364907152,long
2025-08-04 09:00:00,9949.623963921546,114325.92,8000.0,0.017053210364907152,long
2025-08-04 10:00:00,9948.36049156561,114251.83,8000.0,0.017053210364907152,long
2025-08-04 11:00:00,9952.474749098248,114493.09,8000.0,0.017053210364907152,long
2025-08-04 12:00:00,9951.643746157166,114444.36,8000.0,0.017053210364907152,long
2025-08-04 13:00:00,9959.650569487698,114913.88,8000.0,0.017053210364907152,long
2025-08-04 14:00:00,9956.63044593207,114736.78,8000.0,0.017053210364907152,long
2025-08-04 15:00:00,9958.151933360828,114826.0,8000.0,0.017053210364907152,long
2025-08-04 16:00:00,9966.25220828416,115301.0,8000.0,0.017053210364907152,long
2025-08-04 17:00:00,9964.417453381,115193.41,8000.0,0.017053210364907152,long
2025-08-04 18:00:00,9960.396817973266,114957.64,8000.0,0.017053210364907152,long
2025-08-04 19:00:00,9957.326899043375,114777.62,8000.0,0.017053210364907152,long
2025-08-04 20:00:00,9957.912506287306,114811.96,8000.0,0.017053210364907152,long
2025-08-04 21:00:00,9963.01363310376,115111.09,8000.0,0.017053210364907152,long
2025-08-04 22:00:00,9966.676492158038,115325.88,8000.0,0.017053210364907152,long
2025-08-04 23:00:00,9962.057630130703,115055.03,8000.0,0.017053210364907152,long
2025-08-05 00:00:00,9959.191497064674,114886.96,8000.0,0.017053210364907152,long
2025-08-05 01:00:00,9956.141530390909,114708.11,8000.0,0.017053210364907152,long
2025-08-05 02:00:00,9956.331844218583,114719.27,8000.0,0.017053210364907152,long
2025-08-05 03:00:00,9948.446098681641,114256.85,8000.0,0.017053210364907152,long
2025-08-05 04:00:00,9949.830989895376,114338.06,8000.0,0.017053210364907152,long
2025-08-05 05:00:00,9950.989414475463,114405.99,8000.0,0.017053210364907152,long
2025-08-05 06:00:00,9947.112196566899,114178.63,8000.0,0.017053210364907152,long
2025-08-05 07:00:00,9943.549269325358,113969.7,8000.0,0.017053210364907152,long
2025-08-05 08:00:00,9948.859468500887,114281.09,8000.0,0.017053210364907152,long
2025-08-05 09:00:00,9955.913870032538,114694.76,8000.0,0.017053210364907152,long
2025-08-05 10:00:00,9958.4123358831,114841.27,8000.0,0.017053210364907152,long
2025-08-05 11:00:00,9958.17018029592,114827.07,8000.0,0.017053210364907152,long
2025-08-05 12:00:00,9942.997597970054,113937.35,8000.0,0.017053210364907152,long
2025-08-05 13:00:00,9950.570587628901,114381.43,8000.0,0.017053210364907152,long
2025-08-05 14:00:00,9927.645786403253,113037.12,8000.0,0.017053210364907152,long
2025-08-05 15:00:00,9925.887259350424,112934.0,8000.0,0.017053210364907152,long
2025-08-05 16:00:00,9930.009531891934,113175.73,8000.0,0.017053210364907152,long
2025-08-05 17:00:00,9937.926996400152,113640.01,8000.0,0.017053210364907152,long
2025-08-05 18:00:00,9938.007146488868,113644.71,8000.0,0.017053210364907152,long
2025-08-05 19:00:00,9937.526416488681,113616.52,8000.0,0.017053210364907152,long
2025-08-05 20:00:00,9938.791594165654,113690.71,8000.0,0.017053210364907152,long
2025-08-05 21:00:00,9937.356054917134,113606.53,8000.0,0.017053210364907152,long
2025-08-05 22:00:00,9943.405169697775,113961.25,8000.0,0.017053210364907152,long
2025-08-05 23:00:00,9946.278635644263,114129.75,8000.0,0.017053210364907152,long
2025-08-06 00:00:00,9942.014480392518,113879.7,8000.0,0.017053210364907152,long
2025-08-06 01:00:00,9941.017038118274,113821.21,8000.0,0.017053210364907152,long
2025-08-06 02:00:00,9937.640672998126,113623.22,8000.0,0.017053210364907152,long
2025-08-06 03:00:00,9935.7093969243,113509.97,8000.0,0.017053210364907152,long
2025-08-06 04:00:00,9934.33217965523,113429.21,8000.0,0.017053210364907152,long
2025-08-06 05:00:00,9946.590027265525,114148.01,8000.0,0.017053210364907152,long
2025-08-06 06:00:00,9945.514310755707,114084.93,8000.0,0.017053210364907152,long
2025-08-06 07:00:00,9947.952578773682,114227.91,8000.0,0.017053210364907152,long
2025-08-06 08:00:00,9943.18296636672,113948.22,8000.0,0.017053210364907152,long
2025-08-06 09:00:00,9945.654488144906,114093.15,8000.0,0.017053210364907152,long
2025-08-06 10:00:00,9945.211957335938,114067.2,8000.0,0.017053210364907152,long
2025-08-06 11:00:00,9947.931773857035,114226.69,8000.0,0.017053210364907152,long
2025-08-06 12:00:00,9942.604692003246,113914.31,8000.0,0.017053210364907152,long
2025-08-06 13:00:00,9948.671883186873,114270.09,8000.0,0.017053210364907152,long
2025-08-06 14:00:00,9964.32451338451,115187.96,8000.0,0.017053210364907152,long
2025-08-06 15:00:00,9968.177004138046,115413.87,8000.0,0.017053210364907152,long
2025-08-06 16:00:00,9963.37857180557,115132.49,8000.0,0.017053210364907152,long
2025-08-06 17:00:00,9969.645797146775,115500.0,8000.0,0.017053210364907152,long
2025-08-06 18:00:00,9968.33645165496,115423.22,8000.0,0.017053210364907152,long
2025-08-06 19:00:00,9965.552856127095,115259.99,8000.0,0.017053210364907152,long
2025-08-06 20:00:00,9961.897500485376,115045.64,8000.0,0.017053210364907152,long
2025-08-06 21:00:00,9961.951047565923,115048.78,8000.0,0.017053210364907152,long
2025-08-06 22:00:00,9962.938257913947,115106.67,8000.0,0.017053210364907152,long
2025-08-06 23:00:00,9960.987370648201,114992.27,8000.0,0.017053210364907152,long
2025-08-07 00:00:00,9959.25442341092,114890.65,8000.0,0.017053210364907152,long
2025-08-07 01:00:00,9957.085425584608,114763.46,8000.0,0.017053210364907152,long
2025-08-07 02:00:00,9953.70582035449,114565.28,8000.0,0.017053210364907152,long
2025-08-07 03:00:00,9953.377546054966,114546.03,8000.0,0.017053210364907152,long
2025-08-07 04:00:00,9950.02744287878,114349.58,8000.0,0.017053210364907152,long
2025-08-07 05:00:00,9953.76465393025,114568.73,8000.0,0.017053210364907152,long
2025-08-07 06:00:00,9955.150738868708,114650.01,8000.0,0.017053210364907152,long
2025-08-07 07:00:00,9957.503740834858,114787.99,8000.0,0.017053210364907152,long
2025-08-07 08:00:00,9960.245044401017,114948.74,8000.0,0.017053210364907152,long
2025-08-07 09:00:00,9962.179731116916,115062.19,8000.0,0.017053210364907152,long
2025-08-07 10:00:00,9984.093618032133,116347.22,8000.0,0.017053210364907152,long
