date,open,high,low,close,volume
2020-01-02,206.881906,208.5802,206.476636,208.5802,30969400.0
2020-01-03,205.82053,207.914436,205.801227,206.669662,27518900.0
2020-01-06,205.048539,208.030183,204.797662,208.001236,21655300.0
2020-01-07,208.078464,208.560931,207.316172,207.972321,22139300.0
2020-01-08,207.943386,210.490813,207.615312,209.535522,26397300.0
2020-01-09,211.26274,211.71626,210.075875,211.310989,23547000.0
2020-01-10,212.14085,212.160138,210.394306,210.77063,21898500.0
2020-01-13,211.639081,213.231217,211.301348,213.202271,22756900.0
2020-01-14,213.096061,213.453097,212.034643,212.362717,24418100.0
2020-01-15,212.478547,213.443481,211.754846,212.4496,25742100.0
2020-01-16,213.510987,214.524171,213.057467,214.485565,18805000.0
2020-01-17,215.450574,215.720755,214.331246,215.547073,24325200.0
2020-01-21,214.948791,215.990922,214.852307,215.450562,21146300.0
2020-01-22,216.540909,217.254951,215.749656,216.019836,20736400.0
2020-01-23,215.894399,216.811084,214.890859,216.714584,26496100.0
2020-01-24,217.727794,217.959383,213.897003,214.890884,37436500.0
2020-01-27,210.03725,211.590794,209.564426,210.452179,42264400.0
2020-01-28,211.938179,214.176834,211.378515,213.684708,26731900.0
2020-01-29,214.871577,215.112811,213.086458,214.032089,28924500.0
2020-01-30,212.652263,214.890903,211.986456,214.794418,39568100.0
2020-01-31,215.691814,215.720761,210.635552,211.388214,52015800.0
2020-02-03,212.420679,215.074249,212.275945,214.582138,25408600.0
2020-02-04,217.515473,219.869915,216.77247,219.493591,30691200.0
2020-02-05,222.137571,222.176162,218.895391,220.217346,38534800.0
2020-02-06,220.767339,222.176149,219.985744,222.118256,22467100.0
2020-02-07,221.124358,222.359472,220.526088,221.162949,25884900.0
2020-02-10,220.429553,223.845414,220.37166,223.83577,21478900.0
2020-02-11,225.070944,225.813948,223.28581,223.87442,30198000.0
2020-02-12,225.196385,226.161319,224.636721,226.055176,24471300.0
2020-02-13,224.482352,226.692045,224.212171,225.765717,22773200.0
2020-02-14,226.122748,226.624518,225.360456,226.412231,23438500.0
