date,open,high,low,close,volume
2020-01-02,66.914911,67.920807,66.81963,67.920807,27278000.0
2020-01-03,66.894565,68.172409,66.860816,67.565491,23408000.0
2020-01-06,67.074704,69.3917,67.043446,69.366394,46768000.0
2020-01-07,69.497887,69.648748,69.056225,69.232391,34330000.0
2020-01-08,69.218004,70.06312,69.109328,69.725174,35314000.0
2020-01-09,70.56333,70.898301,69.981726,70.457138,33200000.0
2020-01-10,70.937522,71.20897,70.447723,70.912209,26258000.0
2020-01-13,71.224342,71.533506,70.734051,71.461555,30730000.0
2020-01-14,71.46008,71.590594,70.853162,70.993111,26076000.0
2020-01-15,71.113683,71.498774,71.046193,71.420364,21550000.0
2020-01-16,71.730526,71.991062,71.46007,71.964264,26080000.0
2020-01-17,72.578609,73.472354,72.281356,73.421242,52424000.0
2020-01-21,73.395445,73.935372,72.959242,73.556732,48930000.0
2020-01-22,73.927925,74.466353,73.577076,73.637115,28458000.0
2020-01-23,73.819744,74.115013,73.460951,73.677811,26650000.0
2020-01-24,74.081255,74.149738,72.610366,72.758751,29786000.0
2020-01-27,71.040248,71.290357,70.442757,71.049675,34132000.0
2020-01-28,71.546414,72.194517,70.98168,71.981133,29724000.0
2020-01-29,72.376141,72.658015,71.727545,72.288803,21566000.0
2020-01-30,71.365781,72.216849,71.211945,72.167229,27110000.0
2020-01-31,72.842621,72.932442,70.817918,71.101776,43822000.0
2020-02-03,72.534444,73.757707,72.284335,73.574089,71636000.0
2020-02-04,72.179136,72.816812,70.568306,71.728539,95880000.0
2020-02-05,72.631706,72.679843,70.947933,71.760292,36376000.0
2020-02-06,72.054581,73.522494,71.980146,73.245087,37822000.0
2020-02-07,72.819305,73.705606,72.721049,73.400909,28360000.0
2020-02-10,73.307614,74.878244,73.206874,74.867325,38302000.0
2020-02-11,75.096086,75.920364,74.70802,74.93679,34852000.0
2020-02-12,75.224626,75.444961,74.867824,75.362091,31042000.0
2020-02-13,74.93382,75.72534,74.636066,75.102051,22914000.0
2020-02-14,75.158618,75.432549,74.71298,75.367043,23198000.0
2020-02-18,75.149205,75.954121,74.98395,75.40229,25642000.0
2020-02-19,75.787373,75.963047,75.478708,75.671745,22746000.0
2020-02-20,75.380941,75.780919,74.648969,75.280701,25962000.0
2020-02-21,74.664833,74.980949,73.370119,73.616753,42520000.0
2020-02-24,70.618929,71.280435,69.812029,70.460625,49560000.0
2020-02-25,71.013452,71.303754,68.503418,68.796204,51580000.0
2020-02-26,69.225947,70.153441,68.311356,69.002136,49776000.0
2020-02-27,67.447382,67.956535,65.219215,65.254448,62290000.0
2020-02-28,63.237698,66.619146,62.934985,66.46035,80198000.0
2020-03-02,67.062802,68.853268,65.763121,68.796204,55430000.0
2020-03-03,69.359933,69.88149,65.963591,66.384415,56602000.0
2020-03-04,67.438444,68.620514,66.348678,68.561958,47598000.0
2020-03-05,66.772986,67.173963,64.593954,65.245033,54380000.0
2020-03-06,63.021324,64.649021,62.3891,64.301155,64640000.0
2020-03-09,59.796202,62.166791,59.452796,60.333641,69252000.0
2020-03-10,62.249166,63.314118,60.270116,63.280373,54872000.0
2020-03-11,61.945461,62.375212,59.110379,60.090969,54732000.0
2020-03-12,55.710075,58.991779,55.00788,55.160725,94326000.0
2020-03-13,58.308929,60.264653,55.197437,60.258202,79400000.0
2020-03-16,54.071947,56.844001,52.953895,53.247677,96520000.0
2020-03-17,54.123063,55.877802,52.061639,55.48378,83194000.0
2020-03-18,52.599577,54.835184,51.461175,54.15036,93044000.0
2020-03-19,54.002968,57.198326,52.381718,55.166676,74064000.0
2020-03-20,56.12096,56.49712,52.706759,53.009968,82878000.0
2020-03-23,52.422408,52.945457,50.065219,52.311249,83672000.0
2020-03-24,54.785059,56.241553,53.914137,56.076797,72468000.0
2020-03-25,55.807332,56.878735,53.74442,54.667942,90324000.0
2020-03-26,55.318034,58.134753,54.192043,57.709961,76562000.0
2020-03-27,55.95075,57.120909,54.78605,55.096703,62794000.0
2020-03-30,56.207316,57.118431,54.51262,56.885689,58736000.0
2020-03-31,57.005777,58.230025,56.409778,57.661819,65228000.0
2020-04-01,55.778555,56.047522,54.264493,54.691765,51970000.0
2020-04-02,54.587555,55.717517,54.246632,55.432671,56410000.0
2020-04-03,55.317534,55.520003,53.350895,54.225285,51374000.0
2020-04-06,56.225182,59.091026,55.828181,58.715862,63320000.0
2020-04-07,60.394172,60.581262,58.421081,58.684589,61620000.0
2020-04-08,59.703893,60.289469,58.753573,59.89743,40334000.0
2020-04-09,60.452235,60.641305,59.173892,59.876087,54028000.0
