trade_id,timestamp,symbol,action,quantity,price,value,realized_pnl,realized_pnl_pct,is_winner,is_loser,harmony_score,dominant_planet,fire_decision,ether_decision,portfolio_value_before,portfolio_value_after
1168,2021-09-05 22:00:00+00:00,NESN,BUY,7.026,103.10948944091797,724.4472728118897,,,,,0.7026,|,APPROVE,EXECUTE,104686.62702241594,104665.90084547503
1169,2021-09-06 00:00:00+00:00,ADA,BUY,7.2780000000000005,2.831897020339966,20.610546514034272,,,,,0.7278,|,APPROVE,EXECUTE,104665.96412022937,104665.90084547503
1170,2021-09-06 00:00:00+00:00,DOGE,BUY,0.008100000000000001,0.3087649941444397,0.002500996452569962,,,,,0.81,|,APPROVE,EXECUTE,104665.96412022937,104665.90084547503
1171,2021-09-07 00:00:00+00:00,ADA,SELL,7.2780000000000005,2.502490997314453,18.21312947845459,-2.397417035579682,-11.631991582305771,False,True,0.75,|,APPROVE,EXECUTE,104663.09405829893,104663.50342843945
1172,2021-09-07 00:00:00+00:00,DOGE,SELL,0.008100000000000001,0.2537440061569214,0.0020553264498710637,-0.0004456700026988984,-17.819697514602186,False,True,0.775,|,APPROVE,EXECUTE,104663.09405829893,104663.50298276944
1173,2021-09-07 00:00:00+00:00,AAVE,SELL,0.00745,345.1811828613281,2.5715998123168946,-0.4089244705200197,-13.719883876631206,False,True,0.73,|,APPROVE,EXECUTE,104663.09405829893,104663.09405829893
1174,2021-09-08 22:00:00+00:00,ROG,SELL,6.894,303.7563781738281,2094.0964711303714,-112.82844781494123,-5.112473326408487,False,True,0.7498,|,APPROVE,EXECUTE,104555.60762067685,104550.26561048398
1175,2021-09-09 00:00:00+00:00,AVAX,BUY,0.007050000000000001,40.772613525390625,0.28744692535400396,,,,,0.7050000000000001,|,APPROVE,EXECUTE,104550.26561048398,104550.26561048398
1176,2021-09-10 00:00:00+00:00,AVAX,SELL,0.007050000000000001,49.18913650512695,0.34678341236114507,0.059336487007141114,20.642588865428124,True,False,0.7050000000000001,|,APPROVE,EXECUTE,104550.32494697098,104550.32494697098
1177,2021-09-11 00:00:00+00:00,ADA,BUY,7.65,2.6339499950408936,20.149717462062835,,,,,0.765,|,APPROVE,EXECUTE,104550.32494697098,104550.32494697098
1178,2021-09-12 00:00:00+00:00,UNI,BUY,0.0072,0.00018400000408291817,1.3248000293970107e-06,,,,,0.72,|,APPROVE,EXECUTE,104549.92544127231,104550.32494697098
1179,2021-09-13 00:00:00+00:00,ADA,SELL,7.65,2.400662899017334,18.365071177482605,-1.78464628458023,-8.856929572041384,False,True,0.73,|,APPROVE,EXECUTE,104548.5403006576,104548.5403006864
1180,2021-09-13 04:00:00+00:00,ROKU,SELL,0.005292,322.82000732421875,1.7083634787597655,-0.10864475354003922,-5.979320930347494,False,True,0.7050000000000001,|,APPROVE,EXECUTE,104703.87922563004,104548.43165593286
1181,2021-09-14 00:00:00+00:00,ETH,BUY,0.007039999999999999,3429.169677734375,24.14135453125,,,,,0.704,|,APPROVE,EXECUTE,104548.43165596166,104548.43165593286
1182,2021-09-14 04:00:00+00:00,MSFT,BUY,6.974,288.88262939453125,2014.667457397461,,,,,0.6974,|,APPROVE,EXECUTE,104686.75613826164,104548.43165593286
1183,2021-09-15 00:00:00+00:00,BTC,BUY,0.000742,48176.34765625,35.7468499609375,,,,,0.742,|,APPROVE,EXECUTE,104549.74189316129,104548.43165593286
1184,2021-09-15 00:00:00+00:00,UNI,SELL,0.0072,0.00038499999209307134,2.7719999430701138e-06,1.447199913673103e-06,109.23912149457027,True,False,0.6900000000000001,|,APPROVE,EXECUTE,104549.74189316129,104548.43165738005
1185,2021-09-15 00:00:00+00:00,MATIC,BUY,0.00737,1.4163730144500732,0.010438669116497039,,,,,0.737,|,APPROVE,EXECUTE,104549.74189316129,104548.43165738005
1186,2021-09-15 04:00:00+00:00,VTI,BUY,7.109999999999999,216.74798583984375,1541.0781793212889,,,,,0.711,|,APPROVE,EXECUTE,104748.89574514038,104548.43165738005
1187,2021-09-15 04:00:00+00:00,SPY,BUY,7.09,420.8269958496094,2983.6634005737305,,,,,0.709,|,APPROVE,EXECUTE,104748.89574514038,104548.43165738005
1188,2021-09-16 00:00:00+00:00,LINK,BUY,0.745,29.82655143737793,22.220780820846556,,,,,0.745,|,APPROVE,EXECUTE,104549.14038010935,104548.43165738005
1189,2021-09-16 04:00:00+00:00,CRM,BUY,6.981999999999999,257.23455810546875,1796.0116846923827,,,,,0.6981999999999999,|,APPROVE,EXECUTE,104730.34663396399,104548.43165738005
1190,2021-09-16 05:00:00+00:00,VIX,BUY,0.00745,18.690000534057617,0.13924050397872925,,,,,0.745,|,APPROVE,EXECUTE,104548.43165738005,104548.43165738005
1191,2021-09-17 00:00:00+00:00,LINK,SELL,0.745,27.694597244262695,20.63247494697571,-1.5883058738708478,-7.147840063211322,False,True,0.6984,|,APPROVE,EXECUTE,104545.95340447161,104546.84335150618
1192,2021-09-17 00:00:00+00:00,DOT,BUY,0.765,33.021385192871094,25.261359672546387,,,,,0.765,|,APPROVE,EXECUTE,104545.95340447161,104546.84335150618
1193,2021-09-17 04:00:00+00:00,ADBE,BUY,7.088,654.47998046875,4638.9541015625,,,,,0.7088,|,APPROVE,EXECUTE,104589.08704497876,104546.84335150618
1194,2021-09-17 05:00:00+00:00,VIX,SELL,0.00745,20.809999465942383,0.15503449602127076,0.015793992042541505,11.34295811293116,True,False,0.75,|,APPROVE,EXECUTE,104546.85914549822,104546.85914549822
1195,2021-09-18 00:00:00+00:00,FIL,BUY,0.006788,84.35784149169922,0.5726210280456543,,,,,0.6788,|,APPROVE,EXECUTE,104548.39079785997,104546.85914549822
1196,2021-09-19 00:00:00+00:00,TRX,BUY,0.006849999999999999,0.10374400019645691,0.0007106464013457298,,,,,0.6849999999999999,|,APPROVE,EXECUTE,104546.06755919948,104546.85914549822
1197,2021-09-19 00:00:00+00:00,MATIC,SELL,0.00737,1.31454598903656,0.009688203939199447,-0.000750465177297592,-7.189280251364359,False,True,0.73,|,APPROVE,EXECUTE,104546.06755919948,104546.85839503304
1198,2021-09-20 00:00:00+00:00,ETH,SELL,0.007039999999999999,2958.993408203125,20.831313593749996,-3.310040937500002,-13.71108209034124,False,True,0.73,|,APPROVE,EXECUTE,104535.71998067053,104543.54835409553
1199,2021-09-20 00:00:00+00:00,XRP,BUY,7.800000000000001,0.9171519875526428,7.1537855029106145,,,,,0.78,|,APPROVE,EXECUTE,104535.71998067053,104543.54835409553
1200,2021-09-20 00:00:00+00:00,ETC,BUY,0.0078000000000000005,48.92726516723633,0.38163266830444337,,,,,0.78,|,APPROVE,EXECUTE,104535.71998067053,104543.54835409553
1201,2021-09-20 00:00:00+00:00,TRX,SELL,0.006849999999999999,0.09094399958848953,0.0006229663971811533,-8.768000416457648e-05,-12.338063486783229,False,True,0.73,|,APPROVE,EXECUTE,104535.71998067053,104543.54826641553
1202,2021-09-20 00:00:00+00:00,XLM,BUY,0.0078000000000000005,0.28092798590660095,0.0021912382900714875,,,,,0.78,|,APPROVE,EXECUTE,104535.71998067053,104543.54826641553
1203,2021-09-20 00:00:00+00:00,FIL,SELL,0.006788,74.07109069824219,0.5027945636596679,-0.06982646438598639,-12.194184454647589,False,True,0.73,|,APPROVE,EXECUTE,104535.71998067053,104543.47843995114
1204,2021-09-20 00:00:00+00:00,DOGE,BUY,0.00825,0.20707100629806519,0.0017083358019590379,,,,,0.8250000000000001,|,APPROVE,EXECUTE,104535.71998067053,104543.47843995114
1205,2021-09-20 00:00:00+00:00,BTC,SELL,0.000742,42843.80078125,31.790100179687503,-3.95674978125,-11.068806861510181,False,True,0.73,|,APPROVE,EXECUTE,104535.71998067053,104539.52169016989
1206,2021-09-20 00:00:00+00:00,DOT,SELL,0.765,28.051830291748047,21.459650173187256,-3.8017094993591307,-15.04950465311162,False,True,0.73,|,APPROVE,EXECUTE,104535.71998067053,104535.71998067053
1207,2021-09-20 22:00:00+00:00,ROG,BUY,7.128,296.2061462402344,2111.3574104003906,,,,,0.7128,|,APPROVE,EXECUTE,104527.54962858923,104535.71998067053
1208,2021-09-21 00:00:00+00:00,ETC,SELL,0.0078000000000000005,45.773006439208984,0.3570294502258301,-0.024603218078613265,-6.446832287163192,False,True,0.75,|,APPROVE,EXECUTE,104535.37679439691,104535.69537745246
1209,2021-09-21 00:00:00+00:00,XLM,SELL,0.0078000000000000005,0.26632198691368103,0.002077311497926712,-0.00011392679214477543,-5.1991968496068335,False,True,0.75,|,APPROVE,EXECUTE,104535.37679439691,104535.69526352566
1210,2021-09-22 00:00:00+00:00,ALGO,BUY,0.007050000000000001,1.8421239852905273,0.01298697409629822,,,,,0.7050000000000001,|,APPROVE,EXECUTE,104536.37341759687,104535.69526352566
1211,2021-09-22 00:00:00+00:00,SOL,BUY,0.06846000000000001,147.92425537109375,10.12689452270508,,,,,0.6846,|,APPROVE,EXECUTE,104536.37341759687,104535.69526352566
1212,2021-09-22 04:00:00+00:00,META,BUY,7.682,340.8291931152344,2618.2498615112304,,,,,0.7682,|,APPROVE,EXECUTE,104344.97626282752,104535.69526352566
1213,2021-09-22 04:00:00+00:00,NVDA,BUY,6.92,21.895898818969727,151.5196198272705,,,,,0.692,|,APPROVE,EXECUTE,104344.97626282752,104535.69526352566
1214,2021-09-23 04:00:00+00:00,ZM,SELL,0.005148,276.19000244140625,1.4218261325683592,-0.0755210720214845,-5.0436579966215245,False,True,0.6910000000000001,|,APPROVE,EXECUTE,104619.3429549371,104535.61974245364
1215,2021-09-23 04:00:00+00:00,IWM,BUY,7.061999999999999,212.12399291992188,1498.0196380004882,,,,,0.7061999999999999,|,APPROVE,EXECUTE,104619.3429549371,104535.61974245364
1216,2021-09-24 00:00:00+00:00,SOL,SELL,0.06846000000000001,139.39564514160156,9.543025866394045,-0.5838686563110347,-5.765525206191963,False,True,0.6900000000000001,|,APPROVE,EXECUTE,104535.2599382885,104535.03587379733
1217,2021-09-25 00:00:00+00:00,ALGO,SELL,0.007050000000000001,1.7330069541931152,0.012217699027061464,-0.000769275069236755,-5.923435771355143,False,True,0.6900000000000001,|,APPROVE,EXECUTE,104535.22379953381,104535.03510452226
1218,2021-09-27 04:00:00+00:00,ADBE,SELL,7.088,603.6500244140625,4278.6713730468755,-360.2827285156245,-7.766464608784844,False,True,0.747,|,APPROVE,EXECUTE,104448.10966872386,104174.75237600664
1219,2021-09-27 22:00:00+00:00,NESN,SELL,7.026,97.94332885742188,688.149828552246,-36.29744425964361,-5.010363848670133,False,True,0.7434,|,APPROVE,EXECUTE,104095.81276518205,104138.454931747
1220,2021-09-28 04:00:00+00:00,MSFT,SELL,6.974,273.2045593261719,1905.3285967407228,-109.33886065673823,-5.4271418469220585,False,True,0.742,|,APPROVE,EXECUTE,103945.81726744382,104029.11607109026
1221,2021-09-28 04:00:00+00:00,SHEL,SELL,7.496,37.61939239501953,281.9949653930664,26.44302758789064,10.347418147167375,True,False,0.7336,|,APPROVE,EXECUTE,103945.81726744382,104055.55909867816
1222,2021-09-28 04:00:00+00:00,NVDA,SELL,6.92,20.656452178955078,142.94264907836913,-8.576970748901374,-5.660633757317342,False,True,0.6892,|,APPROVE,EXECUTE,103945.81726744382,104046.98212792925
1223,2021-09-29 00:00:00+00:00,UNI,BUY,0.0072,0.00020799999765586108,1.4975999831221997e-06,,,,,0.72,|,APPROVE,EXECUTE,104047.06939715864,104046.98212792925
1224,2021-09-30 00:00:00+00:00,ATOM,BUY,0.007050000000000001,36.21210861206055,0.25529536571502687,,,,,0.7050000000000001,|,APPROVE,EXECUTE,104047.25888001002,104046.98212792925
1225,2021-09-30 00:00:00+00:00,SOL,BUY,0.0649,141.0690460205078,9.155381086730957,,,,,0.649,|,APPROVE,EXECUTE,104047.25888001002,104046.98212792925
1226,2021-09-30 00:00:00+00:00,AVAX,BUY,0.007050000000000001,66.76588439941406,0.47069948501586917,,,,,0.7050000000000001,|,APPROVE,EXECUTE,104047.25888001002,104046.98212792925
1227,2021-09-30 04:00:00+00:00,SAP,SELL,7.388,126.30117797851562,933.1131029052734,-54.79561096191401,-5.546626949712342,False,True,0.7922,|,APPROVE,EXECUTE,103807.9544557883,103992.18651696734
1228,2021-10-01 00:00:00+00:00,XRP,SELL,7.800000000000001,1.0426239967346191,8.13246717453003,0.9786816716194151,13.68061247043576,True,False,0.73,|,APPROVE,EXECUTE,103994.52026440593,103993.16519863895
1229,2021-10-01 00:00:00+00:00,ALGO,BUY,0.006726,1.7742979526519775,0.0119339280295372,,,,,0.6726,|,APPROVE,EXECUTE,103994.52026440593,103993.16519863895
1230,2021-10-01 00:00:00+00:00,SOL,SELL,0.0649,161.682373046875,10.493186010742187,1.3378049240112304,14.612225437017939,True,False,0.6900000000000001,|,APPROVE,EXECUTE,103994.52026440593,103994.50300356296
1231,2021-10-01 00:00:00+00:00,DOT,BUY,0.745,31.96877670288086,23.81673864364624,,,,,0.745,|,APPROVE,EXECUTE,103994.52026440593,103994.50300356296
1232,2021-10-01 00:00:00+00:00,UNI,SELL,0.0072,0.0002410000015515834,1.7352000111714006e-06,2.3760002804920092e-07,15.865386667129355,True,False,0.6900000000000001,|,APPROVE,EXECUTE,103994.52026440593,103994.50300380056
1233,2021-10-01 04:00:00+00:00,INTC,BUY,0.00691,49.60835647583008,0.34279374324798584,,,,,0.6910000000000001,|,APPROVE,EXECUTE,103998.6645974687,103994.50300380056
1234,2021-10-02 00:00:00+00:00,SOL,BUY,0.0685,169.093017578125,11.582871704101564,,,,,0.685,|,APPROVE,EXECUTE,103994.65260299382,103994.50300380056
1235,2021-10-03 00:00:00+00:00,ALGO,SELL,0.006726,1.9876610040664673,0.01336900791335106,0.0014350798838138595,12.025209807382357,True,False,0.6900000000000001,|,APPROVE,EXECUTE,103994.87765642347,103994.50443888044
1236,2021-10-04 00:00:00+00:00,DOGE,SELL,0.00825,0.2408519983291626,0.0019870289862155915,0.0002786931842565536,16.313723796981925,True,False,0.75,|,APPROVE,EXECUTE,103993.6448672883,103994.50471757363
1237,2021-10-04 04:00:00+00:00,ASML,BUY,4.5804,682.5698852539062,3126.443102416992,,,,,0.7634,|,APPROVE,EXECUTE,103715.89077535793,103994.50471757363
1238,2021-10-05 04:00:00+00:00,ADBE,BUY,4.6404,566.7000122070312,2629.7147366455074,,,,,0.7734,|,APPROVE,EXECUTE,103947.08388336755,103994.50471757363
1239,2021-10-06 00:00:00+00:00,ALGO,BUY,0.007050000000000001,1.8194659948349,0.012827235263586046,,,,,0.7050000000000001,|,APPROVE,EXECUTE,103993.6632954812,103994.50471757363
1240,2021-10-06 00:00:00+00:00,SOL,SELL,0.0685,154.1077423095703,10.556380348205566,-1.0264913558959972,-8.862149060431278,False,True,0.73,|,APPROVE,EXECUTE,103993.6632954812,103993.47822621773
1241,2021-10-06 00:00:00+00:00,AVAX,SELL,0.007050000000000001,60.11407470703125,0.42380422668457035,-0.04689525833129882,-9.962887112510394,False,True,0.6900000000000001,|,APPROVE,EXECUTE,103993.6632954812,103993.4313309594
1242,2021-10-07 22:00:00+00:00,AIR,SELL,6.904,105.79133605957031,730.3833841552735,-1.5482274780273428,-0.21152624827509267,False,True,0.7078,|,APPROVE,EXECUTE,104124.09523482902,103991.88310348136
1243,2021-10-08 04:00:00+00:00,VTI,SELL,7.109999999999999,213.000732421875,1514.435207519531,-26.642971801757767,-1.728852705804431,False,True,0.7292,|,APPROVE,EXECUTE,104066.97550045916,103965.2401316796
1244,2021-10-09 00:00:00+00:00,DOT,SELL,0.745,36.3274040222168,27.063915996551515,3.2471773529052754,13.634013462088976,True,False,0.75,|,APPROVE,EXECUTE,103968.48079995727,103968.48730903251
1245,2021-10-10 00:00:00+00:00,ATOM,SELL,0.007050000000000001,32.51460266113281,0.22922794876098634,-0.026067416954040523,-10.210689442415593,False,True,0.67,|,APPROVE,EXECUTE,103968.46090312411,103968.46124161556
1246,2021-10-11 00:00:00+00:00,ALGO,SELL,0.007050000000000001,1.7175250053405762,0.012108551287651063,-0.0007186839759349833,-5.6027971824542995,False,True,0.6900000000000001,|,APPROVE,EXECUTE,103968.4605229316,103968.4605229316
1247,2021-10-11 04:00:00+00:00,META,SELL,7.682,323.1924133300781,2482.7641192016604,-135.48574230957,-5.174668174387636,False,True,0.7394,|,APPROVE,EXECUTE,103957.29524354369,103832.97478062203
1248,2021-10-11 04:00:00+00:00,SPY,SELL,7.09,409.7421875,2905.072109375,-78.59129119873069,-2.6340535324332603,False,True,0.6926,|,APPROVE,EXECUTE,103957.29524354369,103754.3834894233
1249,2021-10-14 04:00:00+00:00,CRM,SELL,6.981999999999999,286.5384826660156,2000.611685974121,204.6000012817383,11.391908138770365,True,False,0.7372,|,APPROVE,EXECUTE,104564.33474194884,103958.98349070504
1250,2021-10-15 04:00:00+00:00,ASML,SELL,4.5804,755.77294921875,3461.7424166015626,335.29931418457045,10.72462549935283,True,False,0.73,|,APPROVE,EXECUTE,104624.30689460046,104294.28280488962
1251,2021-10-16 00:00:00+00:00,SOL,BUY,0.0745,157.538818359375,11.736641967773437,,,,,0.745,|,APPROVE,EXECUTE,104294.28280488962,104294.28280488962
1252,2021-10-17 22:00:00+00:00,ROG,SELL,7.128,317.67852783203125,2264.412546386719,153.05513598632842,7.249134383046192,True,False,0.7196,|,APPROVE,EXECUTE,104447.33794087595,104447.33794087595
1253,2021-10-18 04:00:00+00:00,AMD,SELL,0.006998,116.43000030517578,0.8147771421356201,0.08243643145751955,11.256568186846899,True,False,0.73,|,APPROVE,EXECUTE,104870.48092786841,104447.42037730741
1254,2021-10-19 00:00:00+00:00,ATOM,BUY,0.006328,35.12923812866211,0.22229781887817385,,,,,0.6328,|,APPROVE,EXECUTE,104447.30700398589,104447.42037730741
1255,2021-10-19 04:00:00+00:00,ADBE,SELL,4.6404,636.0700073242188,2951.6192619873045,321.9045253417971,12.241043519131738,True,False,0.74,|,APPROVE,EXECUTE,104947.34502948911,104769.32490264921
1256,2021-10-20 00:00:00+00:00,ALGO,BUY,0.0062239999999999995,1.7885329723358154,0.011131829219818114,,,,,0.6224,|,APPROVE,EXECUTE,104770.70105734581,104769.32490264921
1257,2021-10-20 00:00:00+00:00,SOL,SELL,0.0745,175.94686889648438,13.108041732788084,1.3713997650146474,11.68477123848753,True,False,0.75,|,APPROVE,EXECUTE,104770.70105734581,104770.69630241423
1258,2021-10-20 00:00:00+00:00,AVAX,BUY,0.006850000000000001,59.55984115600586,0.4079849119186402,,,,,0.685,|,APPROVE,EXECUTE,104770.70105734581,104770.69630241423
1259,2021-10-20 04:00:00+00:00,ORCL,SELL,7.640000000000001,91.28820037841797,697.4418508911133,52.76112701416014,8.184070821424214,True,False,0.762,|,APPROVE,EXECUTE,104942.72200291678,104823.4574294284
1260,2021-10-22 04:00:00+00:00,AAPL,SELL,7.2299999999999995,145.28671264648438,1050.422932434082,23.932054595947193,2.3314434753039266,True,False,0.7632,|,APPROVE,EXECUTE,104918.60627712929,104847.38948402434
1261,2021-10-22 04:00:00+00:00,INTC,SELL,0.00691,45.55568313598633,0.31478977046966555,-0.028003972778320285,-8.169336030751731,False,True,0.7302,|,APPROVE,EXECUTE,104918.60627712929,104847.36148005158
1262,2021-10-22 04:00:00+00:00,GOOGL,SELL,7.039999999999999,136.53488159179688,961.2055664062499,14.795429687500018,1.5633211346189186,True,False,0.7298,|,APPROVE,EXECUTE,104918.60627712929,104862.15690973907
1263,2021-10-22 05:00:00+00:00,VIX,BUY,0.0034020000000000005,15.430000305175781,0.052492861038208015,,,,,0.675,|,APPROVE,EXECUTE,104862.15690973907,104862.15690973907
1264,2021-10-23 00:00:00+00:00,TRX,BUY,0.007066,0.10074000060558319,0.0007118288442790508,,,,,0.7066,|,APPROVE,EXECUTE,104862.20215648768,104862.15690973907
1265,2021-10-25 00:00:00+00:00,XRP,BUY,6.7059999999999995,1.0951579809188843,7.344129420042037,,,,,0.6706,|,APPROVE,EXECUTE,104862.22971284545,104862.15690973907
1266,2021-10-25 00:00:00+00:00,ALGO,SELL,0.0062239999999999995,2.043942928314209,0.012721500785827636,0.0015896715660095213,14.280416404335524,True,False,0.67,|,APPROVE,EXECUTE,104862.22971284545,104862.15849941064
1267,2021-10-25 00:00:00+00:00,AVAX,SELL,0.006850000000000001,69.82469177246094,0.4782991386413575,0.07031422672271725,17.234516441318597,True,False,0.7,|,APPROVE,EXECUTE,104862.22971284545,104862.22881363737
1268,2021-10-25 00:00:00+00:00,UNI,BUY,0.0038544,0.0003150000120513141,1.2141360464505852e-06,,,,,0.6424,|,APPROVE,EXECUTE,104862.22971284545,104862.22881363737
1269,2021-10-25 04:00:00+00:00,TLT,SELL,7.496,124.0314712524414,929.7399085083008,33.109716247558595,3.6926836206660116,True,False,0.7492,|,APPROVE,EXECUTE,104931.69314169753,104895.33852988493
1270,2021-10-26 00:00:00+00:00,ATOM,SELL,0.006328,43.216392517089844,0.27347333184814454,0.05117551296997069,23.02114938789232,True,False,0.67,|,APPROVE,EXECUTE,104895.47645091463,104895.3897053979
1271,2021-10-27 00:00:00+00:00,XRP,SELL,6.7059999999999995,0.9954519867897034,6.6755010234117504,-0.6686283966302868,-9.104256725182543,False,True,0.73,|,APPROVE,EXECUTE,104894.7210060162,104894.72107700126
1272,2021-10-27 00:00:00+00:00,TRX,SELL,0.007066,0.0907059982419014,0.0006409285835772753,-7.090026070177553e-05,-9.960296112134118,False,True,0.73,|,APPROVE,EXECUTE,104894.7210060162,104894.721006101
1273,2021-10-27 00:00:00+00:00,UNI,SELL,0.0038544,0.00029299999005161226,1.1293391616549343e-06,-8.479688479565081e-08,-6.984133700959353,False,True,0.6900000000000001,|,APPROVE,EXECUTE,104894.7210060162,104894.7210060162
1274,2021-10-27 05:00:00+00:00,VIX,SELL,0.0034020000000000005,16.979999542236328,0.057765958442688,0.005273097404479982,10.045361026601023,True,False,0.67,|,APPROVE,EXECUTE,104894.7262791136,104894.7262791136
1275,2021-10-27 22:00:00+00:00,ROG,BUY,7.108,311.43756103515625,2213.6981838378906,,,,,0.7108,|,APPROVE,EXECUTE,104894.7262791136,104894.7262791136
1276,2021-10-29 00:00:00+00:00,ETC,BUY,0.00745,53.672664642333984,0.39986135158538816,,,,,0.745,|,APPROVE,EXECUTE,104894.7262791136,104894.7262791136
1277,2021-10-30 00:00:00+00:00,XRP,BUY,6.656,1.0839489698410034,7.214764343261718,,,,,0.6656,|,APPROVE,EXECUTE,104894.71990783236,104894.7262791136
1278,2021-10-30 00:00:00+00:00,UNI,BUY,0.0072,0.00012399999832268804,8.927999879233539e-07,,,,,0.72,|,APPROVE,EXECUTE,104894.71990783236,104894.7262791136
1279,2021-10-31 00:00:00+00:00,XLM,BUY,0.007372,0.37285101413726807,0.00274865767621994,,,,,0.7372,|,APPROVE,EXECUTE,104894.92615206257,104894.7262791136
1280,2021-10-31 00:00:00+00:00,BTC,BUY,0.0007396000000000001,61318.95703125,45.35150062031251,,,,,0.7396,|,APPROVE,EXECUTE,104894.92615206257,104894.7262791136
1281,2021-10-31 00:00:00+00:00,UNI,SELL,0.0072,0.00036800000816583633,2.6496000587940214e-06,1.7568000708706676e-06,196.77420414811738,True,False,0.6900000000000001,|,APPROVE,EXECUTE,104894.92615206257,104894.7262808704
1282,2021-11-01 04:00:00+00:00,TTE,BUY,7.1499999999999995,39.78388977050781,284.4548118591308,,,,,0.715,|,APPROVE,EXECUTE,104960.42800941419,104894.7262808704
1283,2021-11-02 04:00:00+00:00,GLD,BUY,7.098,167.16000366210938,1186.5017059936524,,,,,0.7098,|,APPROVE,EXECUTE,104965.06015052486,104894.7262808704
1284,2021-11-02 04:00:00+00:00,ORCL,BUY,7.652,90.56082916259766,692.9714647521972,,,,,0.7652,|,APPROVE,EXECUTE,104965.06015052486,104894.7262808704
1285,2021-11-03 00:00:00+00:00,XRP,SELL,6.656,1.2087960243225098,8.045746337890625,0.8309819946289068,11.517798157953814,True,False,0.73,|,APPROVE,EXECUTE,104896.79231172681,104895.55726286503
1286,2021-11-04 04:00:00+00:00,PYPL,BUY,0.007372,227.69363403320312,1.6785574700927735,,,,,0.7372,|,APPROVE,EXECUTE,104990.28637516567,104895.55726286503
1287,2021-11-05 04:00:00+00:00,USO,BUY,0.007058,56.54999923706055,0.39912989461517334,,,,,0.7058,|,APPROVE,EXECUTE,105024.72502841233,104895.55726286503
1288,2021-11-05 04:00:00+00:00,ROKU,BUY,0.0076,278.6199951171875,2.117511962890625,,,,,0.76,|,APPROVE,EXECUTE,105024.72502841233,104895.55726286503
1289,2021-11-07 00:00:00+00:00,DOGE,BUY,0.007498,0.2663150131702423,0.001996829968750477,,,,,0.7498,|,APPROVE,EXECUTE,104897.04400314261,104895.55726286503
1290,2021-11-08 00:00:00+00:00,BTC,SELL,0.0007396000000000001,67566.828125,49.972426081250006,4.6209254609374995,10.189134643248895,True,False,0.75,|,APPROVE,EXECUTE,104900.1989063492,104900.17818832597
1291,2021-11-09 00:00:00+00:00,ETC,SELL,0.00745,60.83148193359375,0.45319454040527346,0.0533331888198853,13.33792040876856,True,False,0.73,|,APPROVE,EXECUTE,104900.23186528769,104900.23152151478
1292,2021-11-09 00:00:00+00:00,XLM,SELL,0.007372,0.41214901208877563,0.003038362517118454,0.000289704840898514,10.539866182860838,True,False,0.73,|,APPROVE,EXECUTE,104900.23186528769,104900.23181121962
1293,2021-11-09 00:00:00+00:00,ALGO,BUY,0.00682,1.9441440105438232,0.013259062151908875,,,,,0.6819999999999999,|,APPROVE,EXECUTE,104900.23186528769,104900.23181121962
1294,2021-11-09 05:00:00+00:00,PYPL,SELL,0.007372,204.9462127685547,1.5108634805297851,-0.1676939895629883,-9.99036330604277,False,True,0.78,|,APPROVE,EXECUTE,105038.54670838207,104900.06411723007
1295,2021-11-12 00:00:00+00:00,ALGO,SELL,0.00682,2.150451898574829,0.014666081948280334,0.001407019796371459,10.611759566787264,True,False,0.73,|,APPROVE,EXECUTE,104900.06547250596,104900.06552424986
1296,2021-11-12 05:00:00+00:00,EEM,BUY,0.007266000000000001,46.47386169433594,0.33767907907104494,,,,,0.7266,|,APPROVE,EXECUTE,105033.87613901544,104900.06552424986
1297,2021-11-12 05:00:00+00:00,PYPL,BUY,0.0042899999999999995,207.819580078125,0.8915459985351561,,,,,0.715,|,APPROVE,EXECUTE,105033.87613901544,104900.06552424986
1298,2021-11-14 00:00:00+00:00,UNI,BUY,0.003297168,0.00013099999341648072,4.319289862930309e-07,,,,,0.6542,|,APPROVE,EXECUTE,104900.0654987341,104900.06552424986
1299,2021-11-16 00:00:00+00:00,DOGE,SELL,0.007498,0.2372490018606186,0.0017788930159509182,-0.0002179369527995586,-10.914146733080804,False,True,0.775,|,APPROVE,EXECUTE,104900.06530627664,104900.0653063129
1300,2021-11-16 00:00:00+00:00,UNI,SELL,0.003297168,0.00011999999696854502,3.9566015000478367e-07,-3.6268836288247224e-08,-8.396944275381783,False,True,0.675,|,APPROVE,EXECUTE,104900.06530627664,104900.06530627664
1301,2021-11-16 05:00:00+00:00,SHEL,BUY,6.814,38.973175048828125,265.56321478271485,,,,,0.6814,|,APPROVE,EXECUTE,105034.66538821466,104900.06530627664
1302,2021-11-17 05:00:00+00:00,ROKU,SELL,0.0076,245.11000061035156,1.8628360046386718,-0.2546759582519531,-12.027131969743104,False,True,0.78,|,APPROVE,EXECUTE,105018.58671772815,104899.81063031839
1303,2021-11-18 00:00:00+00:00,ATOM,BUY,0.005292,26.643613815307617,0.1409980043106079,,,,,0.735,|,APPROVE,EXECUTE,104899.81063031839,104899.81063031839
1304,2021-11-18 05:00:00+00:00,TLT,BUY,7.502,126.69214630126953,950.444481552124,,,,,0.7502,|,APPROVE,EXECUTE,105000.52582049055,104899.81063031839
