trade_id,timestamp,symbol,action,quantity,price,value,realized_pnl,realized_pnl_pct,is_winner,is_loser,portfolio_value_before,portfolio_value_after
25,2020-01-03 00:00:00+00:00,ADA,BUY,1.442317293220195,0.03418000042438507,0.049298405694364195,,,,,103454.79522616023,99932.06973836909
26,2020-01-03 00:00:00+00:00,UNI,SELL,2961353.0996399615,0.0033319999929517508,9867.228507127997,2209.169686187296,28.847645830904263,True,False,103454.79522616023,102141.23942455638
27,2020-01-03 00:00:00+00:00,VET,BUY,1551046.3707724423,0.005336000118404627,8276.38361809282,,,,,103454.79522616023,102141.23942455639
28,2020-01-03 05:00:00+00:00,EEM,BUY,38.413795571417104,39.342769622802734,1511.305109503703,,,,,101899.767520846,102141.23942455639
29,2020-01-03 05:00:00+00:00,INTC,BUY,1.4253905099561204,53.01372146606445,75.56525547518534,,,,,101899.767520846,102141.23942455639
30,2020-01-03 05:00:00+00:00,IWM,BUY,0.02467785863983748,153.1033477783203,3.778262773759264,,,,,101899.767520846,102141.23942455639
31,2020-01-03 05:00:00+00:00,NVDA,BUY,0.032152666871431194,5.875504493713379,0.18891313868796328,,,,,101899.767520846,102141.23942455638
32,2020-01-04 00:00:00+00:00,DOGE,SELL,3935071.103588558,0.0022410000674426556,8818.494608533603,818.4946085336032,10.23118260667004,True,False,105003.41335682472,102959.73403308999
33,2020-01-04 00:00:00+00:00,ETC,BUY,1772.3417566947594,4.726841926574707,8377.579323763857,,,,,105003.41335682472,102959.73403308999
34,2020-01-04 00:00:00+00:00,ETH,BUY,3.1012136739939837,135.06936645507812,418.8789661881926,,,,,105003.41335682472,102959.73403308998
35,2020-01-04 00:00:00+00:00,FIL,BUY,6.40340839754945,3.270750045776367,20.943948309409638,,,,,105003.41335682472,102959.73403308999
36,2020-01-05 00:00:00+00:00,DOGE,BUY,432.90508651708006,0.0024190000258386135,1.047197415470484,,,,,104682.21648857149,102959.73403308999
37,2020-01-05 00:00:00+00:00,UNI,BUY,15.597221193281204,0.0033569999504834414,0.05235987077352428,,,,,104682.21648857149,102959.73403309
38,2020-01-06 00:00:00+00:00,ALGO,SELL,36373.88800070245,0.24214500188827515,8807.755178614003,807.755178614003,10.096939732675036,True,False,109308.15503820709,103767.489211704
39,2020-01-06 00:00:00+00:00,ATOM,BUY,2038.3650618560139,4.1049418449401855,8367.370037676841,,,,,109308.15503820709,103767.489211704
40,2020-01-06 00:00:00+00:00,FIL,SELL,6.40340839754945,3.7768590450286865,24.184770925297286,3.240822615887648,15.473790175616603,True,False,109308.15503820709,103770.73003431989
41,2020-01-06 00:00:00+00:00,XRP,SELL,41522.41790660608,0.22150999307632446,9197.630503004564,1197.6305030045642,14.970381287557052,True,False,109308.15503820709,104968.36053732445
42,2020-01-06 05:00:00+00:00,AAPL,BUY,114.13818706324646,72.26792907714844,8248.530407680997,,,,,104867.62500605865,104968.36053732445
43,2020-01-06 05:00:00+00:00,ASML,BUY,4.802125040141546,279.66558837890625,1342.9891248202644,,,,,104867.62500605865,104968.36053732445
44,2020-01-06 05:00:00+00:00,EFA,BUY,1.155050998259445,58.13549041748047,67.14945624101321,,,,,104867.62500605865,104968.36053732445
45,2020-01-06 05:00:00+00:00,IBM,BUY,0.03409383241846936,98.47742462158203,3.3574728120506663,,,,,104867.62500605865,104968.36053732445
46,2020-01-07 00:00:00+00:00,ALGO,BUY,0.7269460018506455,0.23093000054359436,0.16787364060253332,,,,,109663.2498970762,104968.36053732445
47,2020-01-07 00:00:00+00:00,BTC,SELL,1.1110842110824004,8163.6923828125,9070.549710676629,1070.5497106766288,13.381871383457861,True,False,109663.2498970762,106038.91024800108
48,2020-01-07 00:00:00+00:00,FIL,BUY,1876.4494119623937,4.592199802398682,8617.030618824827,,,,,109663.2498970762,106038.91024800108
49,2020-01-07 00:00:00+00:00,LINK,SELL,4428.10956902897,2.114098072052002,9361.457902719167,1361.4579027191658,17.01822378398957,True,False,109663.2498970762,107400.36815072023
50,2020-01-07 00:00:00+00:00,XRP,BUY,41011.51337381047,0.21391700208187103,8773.059991766097,,,,,109663.2498970762,107400.36815072024
51,2020-01-07 05:00:00+00:00,META,BUY,4.6782306630618375,211.58203125,989.8295463466579,,,,,107265.1645097344,107400.36815072026
52,2020-01-07 05:00:00+00:00,MSFT,BUY,0.33153773616890403,149.278564453125,49.491477317332894,,,,,107265.1645097344,107400.36815072024
53,2020-01-07 05:00:00+00:00,ORCL,BUY,0.049978041801133875,49.513221740722656,2.4745738658666476,,,,,107265.1645097344,107400.36815072026
54,2020-01-08 00:00:00+00:00,DOGE,SELL,432.90508651708006,0.0022929999977350235,0.9926513624031448,-0.05454605306733917,-5.208765058194187,False,True,108271.46398498138,107400.31360466717
55,2020-01-08 00:00:00+00:00,FIL,SELL,1876.4494119623937,4.206837177276611,7893.917147522234,-723.1134713025931,-8.39167809991152,False,True,108271.46398498138,106677.20013336459
56,2020-01-08 00:00:00+00:00,LINK,BUY,3434.8176131629903,2.183605909347534,7500.288037633698,,,,,108271.46398498138,106677.20013336459
57,2020-01-08 05:00:00+00:00,NFLX,BUY,11.053894251819342,33.92599868774414,375.0144018816855,,,,,106687.83264148916,106677.20013336459
58,2020-01-08 05:00:00+00:00,QQQ,BUY,0.08948709667802902,209.53546142578125,18.750720094084308,,,,,106687.83264148916,106677.20013336459
59,2020-01-08 05:00:00+00:00,SHEL,BUY,0.020061252253472397,46.733673095703125,0.9375360047042167,,,,,106687.83264148916,106677.20013336459
60,2020-01-09 00:00:00+00:00,DOGE,BUY,20.778723979818455,0.0022559999488294125,0.04687680023521092,,,,,108248.36244133982,106677.20013336459
61,2020-01-09 00:00:00+00:00,ETC,SELL,1772.3417566947594,5.212575912475586,9238.465949621768,860.886625857911,10.27607847789538,True,False,108248.36244133982,107538.0867592225
62,2020-01-09 00:00:00+00:00,UNI,SELL,15.597221193281204,0.0037700000684708357,0.058801524966624906,0.006441654193100624,12.302654872780625,True,False,108248.36244133982,107538.09320087668
63,2020-01-09 05:00:00+00:00,SAP,BUY,69.48291533326862,124.38822937011719,8642.85680977905,,,,,108035.71012223812,107538.09320087668
64,2020-01-09 05:00:00+00:00,SPY,BUY,1.8905112766616077,299.330078125,565.8868881393125,,,,,108035.71012223812,107538.09320087667
65,2020-01-09 05:00:00+00:00,TSLA,BUY,0.8817367683147447,32.089332580566406,28.29434440696567,,,,,108035.71012223812,107538.09320087667
66,2020-01-09 05:00:00+00:00,UBER,BUY,0.04164607505183371,33.970001220703125,1.414717220348285,,,,,108035.71012223812,107538.09320087668
67,2020-01-10 00:00:00+00:00,ETC,BUY,0.01325696899120449,5.33574914932251,0.07073586101741425,,,,,109236.3172648793,107538.09320087668
68,2020-01-10 00:00:00+00:00,TRX,SELL,603773.5920353011,0.014613999985158443,8823.547265042951,823.547265042951,10.294340813036888,True,False,109236.3172648793,108361.64046591964
69,2020-01-10 05:00:00+00:00,ROKU,BUY,65.28328533521345,128.39999389648438,8382.373438583854,,,,,108623.90368110202,108361.64046591964
70,2020-01-10 05:00:00+00:00,TTE,BUY,10.906016418586502,38.4300422668457,419.11867192919243,,,,,108623.90368110202,108361.64046591963
71,2020-01-10 05:00:00+00:00,USO,BUY,0.2110791081197075,99.27999877929688,20.955933596459634,,,,,108623.90368110202,108361.64046591963
72,2020-01-10 05:00:00+00:00,ZM,BUY,0.014335705737062571,73.08999633789062,1.047796679822981,,,,,108623.90368110202,108361.64046591963
73,2020-01-11 00:00:00+00:00,FIL,BUY,0.012935343574703983,4.050130844116211,0.05238983399114905,,,,,109746.43753497845,108361.64046591963
74,2020-01-11 00:00:00+00:00,TRX,BUY,0.17924536076486466,0.014613999985158443,0.002619491699557452,,,,,109746.43753497845,108361.64046591961
75,2020-01-11 00:00:00+00:00,UNI,BUY,0.04448864880148664,0.0029440000653266907,0.00013097458497787287,,,,,109746.43753497845,108361.64046591963
76,2020-01-12 00:00:00+00:00,ADA,SELL,1.442317293220195,0.037689998745918274,0.05436093697268539,0.0050625312783211945,10.269158215191418,True,False,110000.00877008794,108361.6455284509
77,2020-01-13 00:00:00+00:00,ADA,BUY,1.397214716209861,0.036965999752283096,0.05164943885330001,,,,,109765.88649585603,108361.6455284509
78,2020-01-13 00:00:00+00:00,UNI,SELL,0.04448864880148664,0.003527000080794096,0.00015691146791726353,2.5936882939390658e-05,19.802989216398352,True,False,109765.88649585603,108361.64555438778
79,2020-01-13 05:00:00+00:00,CRM,SELL,2.390437507751384,181.64300537109375,434.2062530597486,39.819007504836804,10.096423744335484,True,False,109612.78227099209,108401.46456189263
80,2020-01-13 06:00:00+00:00,VIX,BUY,33.4820358898137,12.319999694824219,412.49867194459836,,,,,108401.46456189263,108401.46456189263
81,2020-01-13 23:00:00+00:00,ROG,BUY,0.0789824045645523,261.1332702636719,20.62493359722991,,,,,108452.78676211221,108401.46456189263
82,2020-01-14 00:00:00+00:00,ADA,SELL,1.397214716209861,0.04165999963879585,0.058207964572623054,0.006558525719323041,12.698154839496384,True,False,113703.81123803023,108401.47112041834
83,2020-01-14 00:00:00+00:00,ATOM,SELL,2038.3650618560139,4.539907932281494,9253.989713205576,886.6196755287347,10.596157114319523,True,False,113703.81123803023,109288.09079594708
84,2020-01-14 00:00:00+00:00,ETC,SELL,0.01325696899120449,6.8097381591796875,0.09027648761446706,0.019540626597052815,27.62478086220251,True,False,113703.81123803023,109288.11033657366
85,2020-01-14 00:00:00+00:00,ETH,SELL,3.1012136739939837,165.95535278320312,514.6630093237651,95.78404313557252,22.86675886526586,True,False,113703.81123803023,109383.89437970925
86,2020-01-14 00:00:00+00:00,LTC,BUY,155.5502685342663,58.478233337402344,9096.30489904242,,,,,113703.81123803023,109383.89437970925
87,2020-01-14 00:00:00+00:00,TRX,SELL,0.17924536076486466,0.016720000654459,0.0029969825492972765,0.00037749084973982437,14.41084351607601,True,False,113703.81123803023,109383.89475720012
88,2020-01-14 00:00:00+00:00,UNI,BUY,186289.8316403553,0.003435000078752637,639.9055863554358,,,,,113703.81123803023,109383.8947572001
89,2020-01-14 00:00:00+00:00,VET,SELL,1551046.3707724423,0.006006000097841024,9315.584654615255,1039.201036522436,12.556221225060927,True,False,113703.81123803023,110423.09579372255
90,2020-01-14 00:00:00+00:00,XLM,SELL,171099.71992127053,0.052115000784397125,8916.862037907142,1140.2086108179556,14.661944517755595,True,False,113703.81123803023,111563.30440454051
91,2020-01-14 05:00:00+00:00,CRM,BUY,49.942680761543144,179.9337615966797,8986.374413646585,,,,,112329.68017058232,111563.30440454051
92,2020-01-14 05:00:00+00:00,PYPL,BUY,73.83332648683917,114.37559509277344,8444.730654611261,,,,,112329.68017058232,111563.30440454051
93,2020-01-14 05:00:00+00:00,TLT,BUY,6.812249228449439,116.44756317138672,793.2698223690966,,,,,112329.68017058232,111563.30440454051
94,2020-01-14 05:00:00+00:00,TSLA,SELL,0.8817367683147447,35.861331939697266,31.620254931971,3.3259105250053302,11.754683116766394,True,False,112329.68017058232,111566.63031506551
95,2020-01-14 23:00:00+00:00,NESN,BUY,0.7934200066435564,87.85099029541016,69.70273330382733,,,,,111590.81648440809,111566.63031506551
96,2020-01-15 00:00:00+00:00,ATOM,BUY,0.7629632438358834,4.567895889282227,3.485136665191365,,,,,113988.27856907771,111566.63031506551
97,2020-01-15 00:00:00+00:00,FIL,SELL,0.012935343574703983,3.3348031044006348,0.04313682390941165,-0.0092530100817374,-17.6618427218163,False,True,113988.27856907771,111566.62106205542
98,2020-01-15 00:00:00+00:00,LINK,SELL,3434.8176131629903,2.4049770832061768,8260.657644649931,760.3696070162332,10.137872081725089,True,False,113988.27856907771,112326.99066907166
99,2020-01-15 00:00:00+00:00,MATIC,SELL,537049.6088672627,0.016367999836802483,8790.427910294193,922.1143225690521,11.71933874124672,True,False,113988.27856907771,113249.1049916407
100,2020-01-15 00:00:00+00:00,VET,BUY,1519084.2121086102,0.006002999842166901,9119.062285526217,,,,,113988.27856907771,113249.1049916407
101,2020-01-15 00:00:00+00:00,XLM,BUY,137539.24044269216,0.05478899925947189,7535.637342762987,,,,,113988.27856907771,113249.1049916407
102,2020-01-15 05:00:00+00:00,TSLA,BUY,10.900150768361318,34.56666564941406,376.78186713814944,,,,,113797.7447796038,113249.10499164072
103,2020-01-15 05:00:00+00:00,VTI,BUY,0.12327050777827703,152.82725524902344,18.839093356907473,,,,,113797.7447796038,113249.1049916407
104,2020-01-16 00:00:00+00:00,ATOM,SELL,0.7629632438358834,5.0763020515441895,3.873031879936905,0.3878952147455399,11.129985765543603,True,False,113451.05599398242,113249.49288685546
105,2020-01-16 00:00:00+00:00,ETC,BUY,0.5516217916304877,8.377723693847656,4.621334953785432,,,,,113451.05599398242,113249.49288685546
106,2020-01-16 00:00:00+00:00,TRX,BUY,13.497678092915667,0.017118999734520912,0.23106674768927205,,,,,113451.05599398242,113249.49288685546
107,2020-01-17 00:00:00+00:00,ADA,BUY,0.2568664086224124,0.04497800022363663,0.011553337384463602,,,,,115976.03625284942,113249.49288685546
108,2020-01-17 00:00:00+00:00,ALGO,SELL,0.7269460018506455,0.26248401403427124,0.1908117045519222,0.02293806394938888,13.663886639414866,True,False,115976.03625284942,113249.5158249194
109,2020-01-17 00:00:00+00:00,ATOM,BUY,0.03636102914362142,5.001200199127197,0.18184878619354927,,,,,115976.03625284942,113249.5158249194
110,2020-01-17 00:00:00+00:00,DOGE,SELL,20.778723979818455,0.0024900001008063555,0.05173902480437539,0.004862224569164464,10.37234739736409,True,False,115976.03625284942,113249.52068714397
111,2020-01-17 00:00:00+00:00,ETC,SELL,0.5516217916304877,9.519625663757324,5.251232964293386,0.6298980105079544,13.630217606105175,True,False,115976.03625284942,113250.1505851545
112,2020-01-17 00:00:00+00:00,ETH,BUY,0.029552156094491792,170.7799530029297,5.04691582895255,,,,,115976.03625284942,113250.1505851545
113,2020-01-17 00:00:00+00:00,FIL,BUY,0.05009531713153046,5.037312984466553,0.25234579144762814,,,,,115976.03625284942,113250.1505851545
114,2020-01-17 00:00:00+00:00,XRP,SELL,41011.51337381047,0.23877599835395813,9792.5650498383,1019.5050580722036,11.620860441271963,True,False,115976.03625284942,114269.6556432267
115,2020-01-18 00:00:00+00:00,ALGO,BUY,35552.41594056173,0.2602820098400116,9253.654275677474,,,,,115670.67844596843,114269.6556432267
116,2020-01-18 00:00:00+00:00,ATOM,SELL,0.03636102914362142,4.6333489418029785,0.1684733359054656,-0.013375450288083679,-7.355259591256017,False,True,115670.67844596843,114269.64226777639
117,2020-01-18 00:00:00+00:00,BTC,BUY,0.05726812746158894,8942.80859375,512.137902411468,,,,,115670.67844596843,114269.64226777642
118,2020-01-18 00:00:00+00:00,DOGE,BUY,10214.15841519926,0.002506999997422099,25.606895120573455,,,,,115670.67844596843,114269.64226777639
119,2020-01-18 00:00:00+00:00,ETC,BUY,0.15371841053658272,8.329156875610352,1.2803447560286727,,,,,115670.67844596843,114269.64226777639
120,2020-01-18 00:00:00+00:00,LINK,BUY,0.023076717045466648,2.7741050720214844,0.06401723780143367,,,,,115670.67844596843,114269.64226777639
121,2020-01-18 00:00:00+00:00,MATIC,BUY,0.18270801543498238,0.01751900091767311,0.0032008618900716893,,,,,115670.67844596843,114269.64226777639
122,2020-01-18 00:00:00+00:00,XLM,SELL,137539.24044269216,0.06115499883890152,8411.212089576236,875.5747468132495,11.619120015828877,True,False,115670.67844596843,115145.21701458964
123,2020-01-18 00:00:00+00:00,XRP,BUY,32844.68357312505,0.24328599870204926,7990.651645140519,,,,,115670.67844596843,115145.21701458964
124,2020-01-19 00:00:00+00:00,ADA,SELL,0.2568664086224124,0.041978999972343445,0.01078299496045621,-0.000770342424007392,-6.667704736497291,False,True,113948.20471464281,115145.21624424722
125,2020-01-19 00:00:00+00:00,ALGO,SELL,35552.41594056173,0.2400210052728653,8533.326613932668,-720.3276617448064,-7.784250851451548,False,True,113948.20471464281,114424.88858250243
126,2020-01-19 00:00:00+00:00,ATOM,BUY,1866.7410752033968,4.518617153167725,8435.08824293683,,,,,113948.20471464281,114424.88858250243
127,2020-01-19 00:00:00+00:00,LINK,SELL,0.023076717045466648,2.6189510822296143,0.060436793080531466,-0.003580444720902208,-5.592938470741116,False,True,113948.20471464281,114424.88500205771
128,2020-01-19 00:00:00+00:00,MATIC,SELL,0.18270801543498238,0.01639699935913086,0.0029958632119954772,-0.000204998678076212,-6.404483702095022,False,True,113948.20471464281,114424.88479705903
129,2020-01-19 00:00:00+00:00,UNI,SELL,186289.8316403553,0.003857000032439828,718.5198866800604,78.61430032462454,12.285296768913998,True,False,113948.20471464281,114503.49909738365
130,2020-01-19 00:00:00+00:00,XLM,BUY,19577.6996355145,0.060044001787900925,1175.5234319178198,,,,,113948.20471464281,114503.49909738365
131,2020-01-20 00:00:00+00:00,ADA,BUY,1339.688883904583,0.043873000890016556,58.77617159589106,,,,,113732.09669765612,114503.49909738365
132,2020-01-20 00:00:00+00:00,ALGO,BUY,12.355255137477728,0.23785899579524994,2.9388085797945553,,,,,113732.09669765612,114503.49909738365
133,2020-01-20 00:00:00+00:00,DOGE,SELL,10214.15841519926,0.0023739999160170555,24.248411219867943,-1.3584839007055116,-5.305148844906461,False,True,113732.09669765612,114502.14061348296
134,2020-01-20 00:00:00+00:00,LINK,BUY,8.594868813918483,2.697299003601074,23.18293108786427,,,,,113732.09669765612,114502.14061348296
135,2020-01-20 00:00:00+00:00,MATIC,BUY,68.59260878532089,0.016899000853300095,1.1591465543932173,,,,,113732.09669765612,114502.14061348296
136,2020-01-20 00:00:00+00:00,UNI,BUY,13.822400979759873,0.00419300002977252,0.05795732771966086,,,,,113732.09669765612,114502.14061348296
137,2020-01-21 00:00:00+00:00,FIL,SELL,0.05009531713153046,5.591133117675781,0.2800895866545709,0.027743795206942756,10.994356215645746,True,False,114395.03359624327,114502.16835727815
138,2020-01-21 00:00:00+00:00,UNI,SELL,13.822400979759873,0.003971000202000141,0.054888757082753405,-0.003068570636907457,-5.294534371477769,False,True,114395.03359624327,114502.16528870752
139,2020-01-21 05:00:00+00:00,UBER,SELL,0.04164607505183371,37.599998474121094,1.56589235840208,0.15117513805379512,10.685890853620753,True,False,116659.59936183547,114502.31646384556
140,2020-01-22 00:00:00+00:00,ETC,SELL,0.15371841053658272,9.337963104248047,1.4354168460342638,0.15507209000559108,12.1117448464887,True,False,114288.97324637345,114502.47153593558
141,2020-01-22 00:00:00+00:00,FIL,BUY,0.5641041302131825,5.623733043670654,3.172371037150968,,,,,114288.97324637345,114502.47153593558
142,2020-01-22 00:00:00+00:00,UNI,BUY,37.91980722351929,0.004182999953627586,0.15861855185754822,,,,,114288.97324637345,114502.47153593558
143,2020-01-23 00:00:00+00:00,BTC,SELL,0.05726812746158894,8406.515625,481.42540832033905,-30.712494091128917,-5.996918788184812,False,True,112506.76507060812,114471.75904184445
144,2020-01-23 00:00:00+00:00,FIL,SELL,0.5641041302131825,4.126817226409912,2.3279546420527417,-0.8444163950982264,-26.61783206344542,False,True,112506.76507060812,114470.91462544935
145,2020-01-23 00:00:00+00:00,LINK,SELL,8.594868813918483,2.462109088897705,21.161504624632133,-2.0214264632321353,-8.71946025966624,False,True,112506.76507060812,114468.89319898612
146,2020-01-23 00:00:00+00:00,LTC,SELL,155.5502685342663,54.6302604675293,8497.751685821095,-598.5532132213248,-6.58017975281738,False,True,112506.76507060812,113870.33998576477
147,2020-01-23 00:00:00+00:00,MATIC,SELL,68.59260878532089,0.01594099961221218,1.0934347500474222,-0.06571180434579516,-5.66898155343209,False,True,112506.76507060812,113870.27427396043
148,2020-01-23 00:00:00+00:00,TRX,SELL,13.497678092915667,0.016253000125288963,0.21937776373526843,-0.011688983954003612,-5.058704495950417,False,True,112506.76507060812,113870.26258497646
149,2020-01-23 00:00:00+00:00,VET,SELL,1519084.2121086102,0.005578999873250723,8474.970626811111,-644.091658715106,-7.06313476701885,False,True,112506.76507060812,113226.17092626136
150,2020-01-23 00:00:00+00:00,XRP,SELL,32844.68357312505,0.2261040061712265,7426.314537309847,-564.3371078306718,-7.0624666534408505,False,True,112506.76507060812,112661.8338184307
151,2020-01-23 05:00:00+00:00,TSLA,SELL,10.900150768361318,38.14666748046875,415.8044268476551,39.022559709505686,10.356804059044014,True,False,114829.4666210003,112700.85637814018
152,2020-01-23 05:00:00+00:00,TTE,SELL,10.906016418586502,36.4828987121582,397.8830923524257,-21.235579576766725,-5.06672238653074,False,True,114829.4666210003,112679.62079856342
153,2020-01-23 05:00:00+00:00,USO,SELL,0.2110791081197075,93.27999877929688,19.68945894774139,-1.2664746487182441,-6.043513370037623,False,True,114829.4666210003,112678.3543239147
154,2020-01-24 00:00:00+00:00,DOGE,BUY,3560986.990072513,0.00227600010111928,8104.806749489479,,,,,112562.27887191268,112678.3543239147
155,2020-01-24 00:00:00+00:00,ETC,BUY,982.9862565965343,8.623167991638184,8476.455624103473,,,,,112562.27887191268,112678.3543239147
156,2020-01-24 00:00:00+00:00,LINK,BUY,3473.707411501423,2.504390001296997,8699.518108795437,,,,,112562.27887191268,112678.3543239147
157,2020-01-24 00:00:00+00:00,TRX,BUY,26505.14183007247,0.01641100086271763,434.9759054397724,,,,,112562.27887191268,112678.35432391473
158,2020-01-24 00:00:00+00:00,VET,BUY,3869.2037938093335,0.005621000193059444,21.748795271988598,,,,,112562.27887191268,112678.3543239147
159,2020-01-24 05:00:00+00:00,INTC,SELL,1.4253905099561204,60.3968391418457,86.08908134413322,10.523825868947881,13.926805120646712,True,False,114113.79484418374,112688.87814978366
160,2020-01-24 05:00:00+00:00,TSLA,BUY,2.2008445130908587,37.654666900634766,82.87206704052599,,,,,114113.79484418374,112688.87814978366
161,2020-01-24 05:00:00+00:00,TTE,BUY,0.1144241827458521,36.21265411376953,4.143603352026298,,,,,114113.79484418374,112688.87814978369
162,2020-01-24 06:00:00+00:00,VIX,SELL,33.4820358898137,14.5600004196167,487.4984566053089,74.99978466071053,18.181824515251666,True,False,112763.87793444439,112763.87793444439
163,2020-01-25 00:00:00+00:00,BTC,BUY,0.055370357226398596,8367.84765625,463.33071394264476,,,,,112064.98874260938,112763.87793444439
164,2020-01-25 00:00:00+00:00,ETH,SELL,0.029552156094491792,161.283935546875,4.766288038815204,-0.2806277901373466,-5.5603818182874045,False,True,112064.98874260938,112763.59730665425
165,2020-01-25 00:00:00+00:00,FIL,BUY,6.520697198385711,4.2471699714660645,27.694509334006685,,,,,112064.98874260938,112763.59730665425
166,2020-01-25 00:00:00+00:00,LTC,BUY,0.025787383654414003,53.69778823852539,1.3847254667003341,,,,,112064.98874260938,112763.59730665425
167,2020-01-25 00:00:00+00:00,MATIC,BUY,4.309490471461829,0.01606599986553192,0.06923627333501683,,,,,112064.98874260938,112763.59730665425
168,2020-01-25 00:00:00+00:00,XLM,SELL,19577.6996355145,0.056039001792669296,1097.114744970938,-78.40868694688174,-6.670108380482138,False,True,112064.98874260938,112685.18861970738
169,2020-01-25 00:00:00+00:00,XRP,BUY,4728.379186223134,0.220427006483078,1042.2624695360578,,,,,112064.98874260938,112685.18861970736
170,2020-01-26 00:00:00+00:00,ETH,BUY,0.31005486560456996,168.0771026611328,52.11312347680304,,,,,113539.9409185108,112685.18861970736
171,2020-01-26 00:00:00+00:00,FIL,SELL,6.520697198385711,4.9178948402404785,32.06810310671163,4.373593772704947,15.792277523164191,True,False,113539.9409185108,112689.56221348007
172,2020-01-27 00:00:00+00:00,ETC,SELL,982.9862565965343,10.424935340881348,10247.568165993871,1771.1125418903976,20.894494355094583,True,False,115259.49369901602,114460.67475537048
173,2020-01-27 00:00:00+00:00,FIL,BUY,1518.959621568902,5.673274040222168,8617.47418919254,,,,,115259.49369901602,114460.67475537045
174,2020-01-27 00:00:00+00:00,UNI,SELL,37.91980722351929,0.003829000052064657,0.14519494383313714,-0.013423608024411088,-8.4628234637185,False,True,115259.49369901602,114460.66133176244
175,2020-01-27 05:00:00+00:00,INTC,BUY,27.298437986739465,57.944618225097656,1581.7975672831217,,,,,114447.12521411548,114460.66133176244
176,2020-01-27 05:00:00+00:00,SHEL,SELL,0.020061252253472397,43.91508483886719,0.8809915946851559,-0.05654441001906085,-6.031172108094137,False,True,114447.12521411548,114460.60478735244
