trade_id,timestamp,symbol,action,quantity,price,value,realized_pnl,realized_pnl_pct,is_winner,is_loser,harmony_score,dominant_planet,fire_decision,ether_decision,portfolio_value_before,portfolio_value_after
1,2020-01-30 05:00:00+00:00,TTE,BUY,7.546299999999999,34.57040023803711,260.8786113162994,,,,,0.7546299999999999,SATURN,APPROVE,EXECUTE,100000.0,100000.0
2,2020-01-30 05:00:00+00:00,SHEL,BUY,7.5325,42.153472900390625,317.52103462219236,,,,,0.75325,SATURN,APPROVE,EXECUTE,100000.0,100000.0
3,2020-01-30 05:00:00+00:00,USO,BUY,0.004134479999999999,88.63999938964844,0.3664803046765136,,,,,0.6890799999999999,SATURN,APPROVE,EXECUTE,100000.0,100000.0
4,2020-02-03 05:00:00+00:00,USO,SELL,0.004134479999999999,83.91999816894531,0.346965554029541,-0.019514750646972612,-5.324911161105363,False,True,0.68816,SATURN,APPROVE,EXECUTE,99977.3785434937,99999.98048524935
5,2020-02-04 05:00:00+00:00,USO,BUY,0.0041331,83.5199966430664,0.3451964981254578,,,,,0.68885,SATURN,APPROVE,EXECUTE,99981.94057150654,99999.98048524935
6,2020-02-07 00:00:00+00:00,UNI,BUY,0.008222499999999999,0.002643000101670623,2.1732068335986695e-05,,,,,0.8222499999999999,SATURN,APPROVE,EXECUTE,99999.98048524935,99999.98048524935
7,2020-02-08 00:00:00+00:00,UNI,SELL,0.008222499999999999,0.0023849999997764826,1.9610662498162124e-05,-2.121405837824571e-06,-9.761637985978904,False,True,0.7733749999999999,SATURN,APPROVE,EXECUTE,99999.98048312795,99999.98048312795
8,2020-02-09 00:00:00+00:00,UNI,BUY,0.0039123000000000005,0.0005019999807700515,1.9639745247666725e-06,,,,,0.77625,SATURN,APPROVE,EXECUTE,99999.98048312795,99999.98048312795
9,2020-02-10 00:00:00+00:00,UNI,SELL,0.0039123000000000005,0.0019099999917671084,7.472492967790459e-06,5.508518443023787e-06,280.4781005842334,True,False,0.7417499999999999,SATURN,APPROVE,EXECUTE,99999.98048863647,99999.98048863647
10,2020-02-18 05:00:00+00:00,SHEL,SELL,7.5325,40.026023864746094,301.4960247611999,-16.02500986099244,-5.046912838407717,False,True,0.77188,SATURN,APPROVE,EXECUTE,99977.54066866213,99983.95547877549
11,2020-02-19 00:00:00+00:00,ETC,BUY,0.00874,8.879036903381348,0.07760278253555297,,,,,0.8739999999999999,SATURN,APPROVE,EXECUTE,99983.95547877549,99983.95547877549
12,2020-02-21 00:00:00+00:00,LTC,BUY,0.0087975,73.45092010498047,0.6461844696235657,,,,,0.8797499999999999,SATURN,APPROVE,EXECUTE,99983.9603229601,99983.95547877549
13,2020-02-21 00:00:00+00:00,MATIC,BUY,0.0079534,0.02076300047338009,0.0001651364479649812,,,,,0.7953399999999999,SATURN,APPROVE,EXECUTE,99983.9603229601,99983.95547877549
14,2020-02-23 00:00:00+00:00,TRX,BUY,0.008325999999999998,0.02130500040948391,0.000177385433409363,,,,,0.8325999999999999,SATURN,APPROVE,EXECUTE,99984.01650832033,99983.95547877549
15,2020-02-23 00:00:00+00:00,ADA,BUY,8.438699999999999,0.06151000037789345,0.5190644401889294,,,,,0.8438699999999999,SATURN,APPROVE,EXECUTE,99984.01650832033,99983.95547877549
16,2020-02-23 00:00:00+00:00,BTC,BUY,0.00082041,9924.515625,8.14217186390625,,,,,0.82041,SATURN,APPROVE,EXECUTE,99984.01650832033,99983.95547877549
17,2020-02-23 23:00:00+00:00,AIR,BUY,8.7607,116.2190933227539,1018.1606108726502,,,,,0.87607,SATURN,APPROVE,EXECUTE,99983.95547877549,99983.95547877549
18,2020-02-24 00:00:00+00:00,TRX,SELL,0.008325999999999998,0.01985899917781353,0.00016534602715447542,-1.203940625488757e-05,-6.787144819892574,False,True,0.8394999999999999,SATURN,APPROVE,EXECUTE,99983.73127187914,99983.95546673608
19,2020-02-24 05:00:00+00:00,TTE,SELL,7.546299999999999,31.556148529052734,238.1321636447906,-22.746447671508776,-8.719169255286358,False,True,0.84364,SATURN,APPROVE,EXECUTE,99961.2189385109,99961.20901906458
20,2020-02-25 00:00:00+00:00,ADA,SELL,8.438699999999999,0.05636399984359741,0.4756388854801654,-0.04342555470876397,-8.366120147424837,False,True,0.7985599999999999,SATURN,APPROVE,EXECUTE,99960.67078362091,99961.16559350987
21,2020-02-25 00:00:00+00:00,BTC,SELL,0.00082041,9341.705078125,7.664028263144532,-0.4781436007617188,-5.872433163457284,False,True,0.81719,SATURN,APPROVE,EXECUTE,99960.67078362091,99960.6874499091
22,2020-02-25 00:00:00+00:00,MATIC,SELL,0.0079534,0.019128000363707542,0.00015213263809271156,-1.3003809872269627e-05,-7.874584946278615,False,True,0.8394999999999999,SATURN,APPROVE,EXECUTE,99960.67078362091,99960.6874369053
23,2020-02-26 00:00:00+00:00,ETC,SELL,0.00874,7.680284023284912,0.06712568236351013,-0.010477100172042841,-13.500933638871594,False,True,0.8969999999999999,SATURN,APPROVE,EXECUTE,99960.56754871832,99960.67695980513
24,2020-02-26 00:00:00+00:00,LTC,SELL,0.0087975,61.01430892944336,0.5367733828067779,-0.1094110868167878,-16.93186573804925,False,True,0.8394999999999999,SATURN,APPROVE,EXECUTE,99960.56754871832,99960.56754871832
25,2020-02-26 05:00:00+00:00,TTE,BUY,5.30058,30.426666259765625,161.27897864318848,,,,,0.8834299999999999,SATURN,APPROVE,EXECUTE,99960.55928251833,99960.56754871832
26,2020-02-26 05:00:00+00:00,EFA,BUY,0.008917099999999999,53.94711685180664,0.4810518356792449,,,,,0.8917099999999999,SATURN,APPROVE,EXECUTE,99960.55928251833,99960.56754871832
27,2020-02-26 05:00:00+00:00,SHEL,BUY,5.442719999999999,36.47063064575195,198.49943082824703,,,,,0.9071199999999998,SATURN,APPROVE,EXECUTE,99960.55928251833,99960.56754871832
28,2020-02-26 23:00:00+00:00,AIR,SELL,8.7607,107.45453643798828,941.376957372284,-76.7836535003662,-7.54140876011262,False,True,0.87929,SATURN,APPROVE,EXECUTE,99883.78389521794,99883.78389521794
29,2020-02-27 00:00:00+00:00,ETC,BUY,0.008969999999999999,7.684704780578613,0.06893180188179016,,,,,0.8969999999999999,SATURN,APPROVE,EXECUTE,99883.78389521794,99883.78389521794
30,2020-02-27 05:00:00+00:00,VTI,BUY,8.895249999999999,138.68081665039062,1233.600534309387,,,,,0.8895249999999999,SATURN,APPROVE,EXECUTE,99871.63397803176,99883.78389521794
31,2020-02-27 05:00:00+00:00,IWM,BUY,8.895249999999999,138.2037811279297,1229.3571840782165,,,,,0.8895249999999999,SATURN,APPROVE,EXECUTE,99871.63397803176,99883.78389521794
32,2020-02-27 05:00:00+00:00,USO,SELL,0.0041331,78.23999786376953,0.32337373517074586,-0.021822762954711916,-6.321837872984644,False,True,0.8409949999999998,SATURN,APPROVE,EXECUTE,99871.63397803176,99883.76207245499
33,2020-02-27 05:00:00+00:00,INTC,BUY,0.00871125,49.489715576171875,0.43111728481292727,,,,,0.8711249999999999,SATURN,APPROVE,EXECUTE,99871.63397803176,99883.76207245499
34,2020-02-27 05:00:00+00:00,SPY,BUY,8.89065,272.6273498535156,2423.834347975159,,,,,0.889065,SATURN,APPROVE,EXECUTE,99871.63397803176,99883.76207245499
35,2020-02-27 23:00:00+00:00,AIR,BUY,6.465023999999999,101.00727081298828,653.0144299804687,,,,,0.8979199999999999,SATURN,APPROVE,EXECUTE,99883.76207245499,99883.76207245499
36,2020-02-28 00:00:00+00:00,XRP,BUY,8.739999999999998,0.23629599809646606,2.065227023363113,,,,,0.8739999999999999,SATURN,APPROVE,EXECUTE,99883.75985549433,99883.76207245499
37,2020-02-28 00:00:00+00:00,TRX,BUY,0.00874,0.017055999487638474,0.00014906943552196026,,,,,0.8739999999999999,SATURN,APPROVE,EXECUTE,99883.75985549433,99883.76207245499
38,2020-02-28 00:00:00+00:00,XLM,BUY,0.00874,0.05830499902367592,0.0005095856914669275,,,,,0.8739999999999999,SATURN,APPROVE,EXECUTE,99883.75985549433,99883.76207245499
39,2020-02-28 00:00:00+00:00,ADA,BUY,8.739999999999998,0.04861599951982498,0.4249038358032703,,,,,0.8739999999999999,SATURN,APPROVE,EXECUTE,99883.75985549433,99883.76207245499
40,2020-02-28 00:00:00+00:00,DOGE,BUY,0.0092575,0.00228899996727705,2.119041719706729e-05,,,,,0.92575,SATURN,APPROVE,EXECUTE,99883.75985549433,99883.76207245499
41,2020-02-28 00:00:00+00:00,LINK,BUY,0.8208699999999999,4.161910057067871,3.416387108545303,,,,,0.8208699999999999,SATURN,APPROVE,EXECUTE,99883.75985549433,99883.76207245499
42,2020-03-01 00:00:00+00:00,ADA,SELL,8.739999999999998,0.04593199864029884,0.4014456681162118,-0.023458167687058495,-5.520818055857605,False,True,0.8394999999999999,SATURN,APPROVE,EXECUTE,99883.4423820536,99883.7386142873
43,2020-03-01 00:00:00+00:00,LINK,SELL,0.8208699999999999,3.879533052444458,3.1845922967600817,-0.2317948117852211,-6.784793538338789,False,True,0.7905099999999999,SATURN,APPROVE,EXECUTE,99883.4423820536,99883.50681947551
44,2020-03-02 00:00:00+00:00,LINK,BUY,0.8797499999999999,4.2150068283081055,3.7081522572040555,,,,,0.8797499999999999,SATURN,APPROVE,EXECUTE,99883.53467745033,99883.50681947551
