trade_id,timestamp,symbol,action,quantity,price,value,realized_pnl,realized_pnl_pct,is_winner,is_loser,harmony_score,dominant_planet,fire_decision,ether_decision,portfolio_value_before,portfolio_value_after
28,2020-02-19 00:00:00+00:00,ETC,SELL,13.84343472995756,8.879036903381348,122.91636783684417,-10.11854668654017,-7.6059331663354985,False,True,0.707,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
29,2020-02-19 00:00:00+00:00,TRX,BUY,7039.923106664281,0.020320000126957893,143.05123842119198,,,,,0.7142,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
30,2020-02-19 00:00:00+00:00,XLM,BUY,2022.783289932582,0.07072000205516815,143.05123842119198,,,,,0.7142,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
31,2020-02-19 00:00:00+00:00,FIL,BUY,14.897416462877967,5.703369140625,84.96546532941704,,,,,0.707,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
32,2020-02-19 00:00:00+00:00,ADA,BUY,2481.5896805845455,0.05764500051736832,143.051238421192,,,,,0.7142,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
33,2020-02-19 00:00:00+00:00,LTC,BUY,1.9906830187945335,71.13594055175781,141.6091088823617,,,,,0.707,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
34,2020-02-19 00:00:00+00:00,DOGE,BUY,54516.47895032759,0.002623999956995249,143.05123842119198,,,,,0.7142,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
35,2020-02-19 00:00:00+00:00,ALGO,BUY,408.15807579096725,0.35047999024391174,143.05123842119198,,,,,0.7142,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
36,2020-02-19 00:00:00+00:00,BTC,BUY,0.01469982603384332,9633.38671875,141.6091088823617,,,,,0.707,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
37,2020-02-19 00:00:00+00:00,VET,BUY,21812.863106250774,0.006492000073194504,141.6091088823617,,,,,0.707,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
38,2020-02-19 00:00:00+00:00,MATIC,BUY,6836.726279751882,0.020712999626994133,141.60910888236174,,,,,0.707,SUN,APPROVE,EXECUTE,100147.88464099132,100147.88464099132
39,2020-02-19 05:00:00+00:00,SHEL,BUY,2.052759381916155,40.033992767333984,82.18015424870833,,,,,0.68375,SUN,APPROVE,EXECUTE,100158.6279691753,100147.88464099132
40,2020-02-20 00:00:00+00:00,ETC,BUY,15.576827948520657,8.901761054992676,138.66120039246263,,,,,0.692,SUN,APPROVE,EXECUTE,100188.7286072707,100147.88464099132
41,2020-02-20 00:00:00+00:00,ALGO,SELL,408.15807579096725,0.4372119903564453,178.45160469662565,35.40036627543367,24.746633909734378,True,False,0.6912,SUN,APPROVE,EXECUTE,100188.7286072707,100183.28500726676
42,2020-02-21 00:00:00+00:00,ATOM,SELL,34.0523503952014,4.834321975708008,164.6200258400314,23.01091695766965,16.24960226025107,True,False,0.707,SUN,APPROVE,EXECUTE,100222.14773423877,100206.29592422444
43,2020-02-21 00:00:00+00:00,FIL,SELL,14.897416462877967,5.127295970916748,76.38346340718303,-8.582001922234014,-10.100576615406027,False,True,0.707,SUN,APPROVE,EXECUTE,100222.14773423877,100197.71392230221
44,2020-02-21 00:00:00+00:00,LINK,BUY,33.01775446474732,4.292057991027832,141.71411689621362,,,,,0.707,SUN,APPROVE,EXECUTE,100222.14773423877,100197.71392230221
45,2020-02-21 00:00:00+00:00,ALGO,BUY,204.5674315976052,0.41988301277160645,85.894389494152,,,,,0.7142,SUN,APPROVE,EXECUTE,100222.14773423877,100197.71392230221
46,2020-02-22 00:00:00+00:00,ATOM,BUY,28.604147108671032,5.004435062408447,143.14759672092254,,,,,0.7142,SUN,APPROVE,EXECUTE,100215.34354587128,100197.71392230221
47,2020-02-22 00:00:00+00:00,FIL,BUY,27.788992916078566,4.991114139556885,138.69803546748585,,,,,0.692,SUN,APPROVE,EXECUTE,100215.34354587128,100197.71392230221
48,2020-02-22 00:00:00+00:00,ALGO,SELL,204.5674315976052,0.4496830105781555,91.99049850705201,6.0961090129000155,7.097214438336582,True,False,0.6912,SUN,APPROVE,EXECUTE,100215.34354587128,100203.81003131511
49,2020-02-23 00:00:00+00:00,LTC,SELL,1.9906830187945335,79.53665161132812,158.33226173444777,16.72315285208606,11.809376518270733,True,False,0.7142,SUN,APPROVE,EXECUTE,100287.01692721932,100220.5331841672
50,2020-02-23 00:00:00+00:00,ALGO,BUY,186.51571197046238,0.4608190059661865,85.94998498730403,,,,,0.7142,SUN,APPROVE,EXECUTE,100287.01692721932,100220.5331841672
51,2020-02-23 23:00:00+00:00,AIR,BUY,1.2504147300671464,116.2190933227539,145.32206620581982,,,,,0.7250000000000001,SUN,APPROVE,EXECUTE,100222.11462470332,100220.5331841672
52,2020-02-24 00:00:00+00:00,ATOM,SELL,28.604147108671032,4.3819780349731445,125.34274433933705,-17.80485238158549,-12.438107791846095,False,True,0.707,SUN,APPROVE,EXECUTE,100204.95720092577,100202.7283317856
53,2020-02-24 00:00:00+00:00,LTC,BUY,1.8758011968398898,75.5356216430664,141.68980948210904,,,,,0.707,SUN,APPROVE,EXECUTE,100204.95720092577,100202.7283317856
54,2020-02-24 00:00:00+00:00,LINK,SELL,33.01775446474732,3.913672924041748,129.2206916613401,-12.493425234873513,-8.815935566971957,False,True,0.707,SUN,APPROVE,EXECUTE,100204.95720092577,100190.23490655073
55,2020-02-24 05:00:00+00:00,TTE,SELL,4.1943396374236785,31.556148529052734,132.3572045798348,-12.642795420165243,-8.719169255286372,False,True,0.7250000000000001,SUN,APPROVE,EXECUTE,100166.02939742275,100177.59211113057
56,2020-02-24 05:00:00+00:00,SHEL,SELL,2.052759381916155,37.6903076171875,77.36913256848757,-4.811021680220762,-5.854237831752888,False,True,0.68375,SUN,APPROVE,EXECUTE,100166.02939742275,100172.78108945035
57,2020-02-25 00:00:00+00:00,ATOM,BUY,34.11977020031707,4.0598039627075195,138.51957826591718,,,,,0.692,SUN,APPROVE,EXECUTE,100086.40048115404,100172.78108945035
58,2020-02-25 00:00:00+00:00,XRP,SELL,515.3105707328983,0.25341200828552246,130.58588662018255,-12.465351801009461,-8.71390694592044,False,True,0.707,SUN,APPROVE,EXECUTE,100086.40048115404,100160.31573764935
59,2020-02-25 00:00:00+00:00,TRX,SELL,7039.923106664281,0.01905299909412861,134.1316485740096,-8.91958984718238,-6.23524126433638,False,True,0.707,SUN,APPROVE,EXECUTE,100086.40048115404,100151.39614780217
60,2020-02-25 00:00:00+00:00,XLM,SELL,2022.783289932582,0.06532499939203262,132.13831718505966,-10.91292123613232,-7.628680014639881,False,True,0.707,SUN,APPROVE,EXECUTE,100086.40048115404,100140.48322656604
61,2020-02-25 00:00:00+00:00,LTC,SELL,1.8758011968398898,71.18024444580078,133.519987722789,-8.16982175932003,-5.765991068222602,False,True,0.707,SUN,APPROVE,EXECUTE,100086.40048115404,100132.31340480671
