trade_id,timestamp,symbol,action,quantity,price,value,realized_pnl,realized_pnl_pct,is_winner,is_loser,harmony_score,dominant_planet,fire_decision,ether_decision,portfolio_value_before,portfolio_value_after
28,2020-02-26 23:00:00+00:00,AIR,SELL,9.1416,107.45453643798828,982.3063903015137,-80.12207321777339,-7.541408760112617,False,True,0.91752,SATURN,APPROVE,EXECUTE,99878.73102109694,99878.73102109694
29,2020-02-27 00:00:00+00:00,ETC,BUY,0.00936,7.684704780578613,0.07192883674621582,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99878.73102109694,99878.73102109694
30,2020-02-27 05:00:00+00:00,VTI,BUY,9.282,138.68081665039062,1287.2353401489258,,,,,0.9281999999999999,SATURN,APPROVE,EXECUTE,99866.0528466418,99878.73102109694
31,2020-02-27 05:00:00+00:00,IWM,BUY,9.282,138.2037811279297,1282.8074964294433,,,,,0.9281999999999999,SATURN,APPROVE,EXECUTE,99866.0528466418,99878.73102109694
32,2020-02-27 05:00:00+00:00,USO,SELL,0.0043128,78.23999786376953,0.33743346278686526,-0.022771578735351572,-6.321837872984645,False,True,0.8775599999999999,SATURN,APPROVE,EXECUTE,99866.0528466418,99878.70824951821
33,2020-02-27 05:00:00+00:00,INTC,BUY,0.009089999999999999,49.489715576171875,0.4498615145874023,,,,,0.9089999999999999,SATURN,APPROVE,EXECUTE,99866.0528466418,99878.70824951821
34,2020-02-27 05:00:00+00:00,SPY,BUY,9.2772,272.6273498535156,2529.218450061035,,,,,0.92772,SATURN,APPROVE,EXECUTE,99866.0528466418,99878.70824951821
35,2020-02-27 23:00:00+00:00,AIR,BUY,6.746111999999999,101.00727081298828,681.40636171875,,,,,0.93696,SATURN,APPROVE,EXECUTE,99878.70824951821,99878.70824951821
36,2020-02-28 00:00:00+00:00,XRP,BUY,9.12,0.23629599809646606,2.1550195026397705,,,,,0.9119999999999999,SATURN,APPROVE,EXECUTE,99878.70593616796,99878.70824951821
37,2020-02-28 00:00:00+00:00,TRX,BUY,0.00912,0.017055999487638474,0.00015555071532726288,,,,,0.9119999999999999,SATURN,APPROVE,EXECUTE,99878.70593616796,99878.70824951821
38,2020-02-28 00:00:00+00:00,XLM,BUY,0.00912,0.05830499902367592,0.0005317415910959243,,,,,0.9119999999999999,SATURN,APPROVE,EXECUTE,99878.70593616796,99878.70824951821
39,2020-02-28 00:00:00+00:00,ADA,BUY,9.12,0.04861599951982498,0.4433779156208038,,,,,0.9119999999999999,SATURN,APPROVE,EXECUTE,99878.70593616796,99878.70824951821
40,2020-02-28 00:00:00+00:00,DOGE,BUY,0.00966,0.00228899996727705,2.2111739683896303e-05,,,,,0.966,SATURN,APPROVE,EXECUTE,99878.70593616796,99878.70824951821
41,2020-02-28 00:00:00+00:00,LINK,BUY,0.85656,4.161910057067871,3.5649256784820555,,,,,0.85656,SATURN,APPROVE,EXECUTE,99878.70593616796,99878.70824951821
42,2020-03-01 00:00:00+00:00,ADA,SELL,9.12,0.04593199864029884,0.41889982759952543,-0.024478088021278377,-5.5208180558575926,False,True,0.876,SATURN,APPROVE,EXECUTE,99878.37465953418,99878.68377143018
43,2020-03-01 00:00:00+00:00,LINK,SELL,0.85656,3.879533052444458,3.323052831401825,-0.2418728470802307,-6.784793538338789,False,True,0.6874,SATURN,APPROVE,EXECUTE,99878.37465953418,99878.4418985831
44,2020-03-02 00:00:00+00:00,LINK,BUY,0.9179999999999999,4.2150068283081055,3.8693762683868407,,,,,0.9179999999999999,SATURN,APPROVE,EXECUTE,99878.47096777422,99878.4418985831
45,2020-03-03 00:00:00+00:00,ETC,SELL,0.00936,8.497455596923828,0.07953618438720704,0.007607347640991219,10.576213915195066,True,False,0.8999999999999999,SATURN,APPROVE,EXECUTE,99878.7704435139,99878.44950593075
46,2020-03-03 05:00:00+00:00,ROKU,BUY,0.00936,108.62000274658203,1.0166832257080078,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99892.35786468441,99878.44950593075
47,2020-03-04 00:00:00+00:00,LINK,SELL,0.9179999999999999,4.644871234893799,4.263991793632507,0.39461552524566645,10.198427288390418,True,False,0.8999999999999999,SATURN,APPROVE,EXECUTE,99878.82802522363,99878.844121456
48,2020-03-05 00:00:00+00:00,ALGO,BUY,0.009179999999999999,0.380158007144928,0.0034898505055904385,,,,,0.9179999999999999,SATURN,APPROVE,EXECUTE,99878.874112785,99878.844121456
49,2020-03-05 23:00:00+00:00,AIR,SELL,6.746111999999999,92.97154235839844,627.1964375624999,-54.209924156250054,-7.955594077447896,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,99824.63419729975,99824.63419729975
50,2020-03-06 00:00:00+00:00,ETH,BUY,0.00894,243.52529907226562,2.1771161737060547,,,,,0.894,SATURN,APPROVE,EXECUTE,99824.70524313945,99824.63419729975
51,2020-03-06 05:00:00+00:00,SHEL,SELL,5.679359999999999,33.377601623535156,189.5634155566406,-17.56642530761718,-8.480876166524604,False,True,0.9448799999999999,SATURN,APPROVE,EXECUTE,99752.9270008788,99807.06777199212
52,2020-03-06 05:00:00+00:00,ROKU,SELL,0.00936,102.0199966430664,0.9549071685791016,-0.061776057128906214,-6.076234520923269,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,99752.9270008788,99807.00599593499
53,2020-03-07 00:00:00+00:00,ALGO,SELL,0.009179999999999999,0.3392390012741089,0.0031142140316963193,-0.0003756364738941192,-10.763683810879064,False,True,0.876,SATURN,APPROVE,EXECUTE,99806.96198068991,99807.00562029851
54,2020-03-08 00:00:00+00:00,ATOM,BUY,0.00936,3.104793071746826,0.029060863151550292,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99806.35451929797,99807.00562029851
55,2020-03-08 00:00:00+00:00,ETH,SELL,0.00894,200.68905639648438,1.7941601641845704,-0.38295600952148434,-17.590058543802336,False,True,0.876,SATURN,APPROVE,EXECUTE,99806.35451929797,99806.62266428898
56,2020-03-08 00:00:00+00:00,XRP,SELL,9.12,0.20690399408340454,1.8869644260406493,-0.2680550765991212,-12.438638085213135,False,True,0.8999999999999999,SATURN,APPROVE,EXECUTE,99806.35451929797,99806.35460921239
57,2020-03-08 00:00:00+00:00,TRX,SELL,0.00912,0.014866000041365623,0.00013557792037725448,-1.99727949500084e-05,-12.840053424368811,False,True,0.8999999999999999,SATURN,APPROVE,EXECUTE,99806.35451929797,99806.35458923959
58,2020-03-08 00:00:00+00:00,XLM,SELL,0.00912,0.05074400082230568,0.00046278528749942776,-6.895630359649658e-05,-12.968010167189856,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,99806.35451929797,99806.35452028329
59,2020-03-08 00:00:00+00:00,ADA,BUY,9.36,0.04329099878668785,0.40520374864339825,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99806.35451929797,99806.35452028329
60,2020-03-08 00:00:00+00:00,LTC,BUY,0.00936,51.728599548339844,0.48417969177246095,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99806.35451929797,99806.35452028329
61,2020-03-08 23:00:00+00:00,AIR,BUY,6.7391999999999985,84.08551025390625,566.6690707031249,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99806.35452028329,99806.35452028329
62,2020-03-09 04:00:00+00:00,VTI,SELL,9.282,126.81427764892578,1177.090125137329,-110.14521501159675,-8.55672708603957,False,True,0.8774399999999999,SATURN,APPROVE,EXECUTE,99302.2377835634,99696.2093052717
63,2020-03-09 04:00:00+00:00,TTE,SELL,5.53104,24.0932674407959,133.26082594573975,-35.03028220367432,-20.815289998906746,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,99302.2377835634,99661.17902306802
64,2020-03-09 04:00:00+00:00,EFA,SELL,0.0093048,47.618595123291016,0.4430815039031982,-0.05888562897949223,-11.73097303031069,False,True,0.86712,SATURN,APPROVE,EXECUTE,99302.2377835634,99661.12013743905
65,2020-03-09 04:00:00+00:00,SAP,BUY,5.8147199999999994,101.13969421386719,588.0990027392578,,,,,0.96912,SATURN,APPROVE,EXECUTE,99302.2377835634,99661.12013743905
66,2020-03-09 04:00:00+00:00,META,BUY,9.36,168.32421875,1575.5146874999998,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99302.2377835634,99661.12013743905
67,2020-03-09 04:00:00+00:00,SHEL,BUY,6.7391999999999985,27.645931243896484,186.31145983886714,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99302.2377835634,99661.12013743905
68,2020-03-09 04:00:00+00:00,IWM,SELL,9.282,120.86571502685547,1121.8755668792724,-160.93192955017093,-12.545290700132924,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,99302.2377835634,99500.18820788887
69,2020-03-09 04:00:00+00:00,USO,BUY,0.0063504,52.15999984741211,0.33123686303100586,,,,,0.882,SATURN,APPROVE,EXECUTE,99302.2377835634,99500.18820788887
70,2020-03-09 04:00:00+00:00,ROKU,BUY,0.0063504,96.26000213623047,0.611289517565918,,,,,0.882,SATURN,APPROVE,EXECUTE,99302.2377835634,99500.18820788887
71,2020-03-09 04:00:00+00:00,INTC,SELL,0.009089999999999999,45.07526397705078,0.40973414955139154,-0.040127365036010776,-8.919937299551892,False,True,0.8460000000000001,SATURN,APPROVE,EXECUTE,99302.2377835634,99500.14808052384
72,2020-03-09 04:00:00+00:00,SPY,SELL,9.2772,251.29437255859375,2331.308153100586,-197.91029696044916,-7.824958613427527,False,True,0.87696,SATURN,APPROVE,EXECUTE,99302.2377835634,99302.2377835634
73,2020-03-10 04:00:00+00:00,USO,SELL,0.0063504,57.91999816894531,0.3678151563720703,0.03657829334106444,11.042941599661411,True,False,0.882,SATURN,APPROVE,EXECUTE,99429.53486530688,99302.27436185673
74,2020-03-11 00:00:00+00:00,ADA,SELL,9.36,0.03964899852871895,0.3711146262288093,-0.034089122414588946,-8.412834908047522,False,True,0.8460000000000001,SATURN,APPROVE,EXECUTE,99302.20850501765,99302.24027273433
75,2020-03-11 00:00:00+00:00,LTC,SELL,0.00936,48.463783264160156,0.45362101135253907,-0.03055868041992188,-6.311433738175632,False,True,0.8999999999999999,SATURN,APPROVE,EXECUTE,99302.20850501765,99302.20971405391
76,2020-03-11 04:00:00+00:00,IWM,BUY,6.7391999999999985,116.71199035644531,786.545445410156,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99313.93904058731,99302.20971405391
77,2020-03-11 04:00:00+00:00,USO,BUY,0.0063504,55.52000045776367,0.35257421090698243,,,,,0.882,SATURN,APPROVE,EXECUTE,99313.93904058731,99302.20971405391
78,2020-03-11 04:00:00+00:00,ROKU,SELL,0.0063504,90.62999725341797,0.5755367345581055,-0.03575278300781248,-5.848747930469314,False,True,0.882,SATURN,APPROVE,EXECUTE,99313.93904058731,99302.1739612709
79,2020-03-11 23:00:00+00:00,AIR,SELL,6.7391999999999985,66.6778793334961,449.3555644042968,-117.31350629882814,-20.702295636722354,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,99184.86045497208,99184.86045497208
80,2020-03-11 23:00:00+00:00,ROG,BUY,9.1248,225.33572387695312,2056.143413232422,,,,,0.91248,SATURN,APPROVE,EXECUTE,99184.86045497208,99184.86045497208
81,2020-03-12 00:00:00+00:00,ATOM,SELL,0.00936,1.6492029428482056,0.015436539545059205,-0.013624323606491087,-46.88203352887775,False,True,0.882,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84683064847
82,2020-03-12 00:00:00+00:00,ETH,BUY,0.00936,112.34712219238281,1.0515690637207031,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84683064847
83,2020-03-12 00:00:00+00:00,XRP,BUY,9.36,0.13963499665260315,1.3069835686683653,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84683064847
84,2020-03-12 00:00:00+00:00,TRX,BUY,0.00936,0.008791999891400337,8.229311898350716e-05,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84683064847
85,2020-03-12 00:00:00+00:00,XLM,BUY,0.00936,0.03344099968671799,0.0003130077570676804,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84683064847
86,2020-03-12 00:00:00+00:00,ADA,BUY,6.3504,0.02396100014448166,0.15216193531751632,,,,,0.882,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84683064847
87,2020-03-12 00:00:00+00:00,LTC,BUY,0.0063504,30.930883407592773,0.19642348199157714,,,,,0.882,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84683064847
88,2020-03-12 00:00:00+00:00,DOGE,SELL,0.00966,0.0015369999455288053,1.4847419473808258e-05,-7.264320210088044e-06,-32.85277555695247,False,True,0.8999999999999999,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84682338416
89,2020-03-12 00:00:00+00:00,BTC,BUY,0.0006350399999999999,4970.7880859375,3.1566492660937495,,,,,0.882,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84682338416
90,2020-03-12 00:00:00+00:00,VET,BUY,0.00864,0.002400999888777733,2.074463903903961e-05,,,,,0.864,SATURN,APPROVE,EXECUTE,99184.84682338416,99184.84682338416
91,2020-03-12 04:00:00+00:00,TTE,BUY,6.7391999999999985,20.171266555786133,135.9381995727539,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,98876.4039362839,99184.84682338416
92,2020-03-12 04:00:00+00:00,EFA,BUY,0.0063504,41.70806884765625,0.26486292041015624,,,,,0.882,SATURN,APPROVE,EXECUTE,98876.4039362839,99184.84682338416
93,2020-03-12 04:00:00+00:00,SAP,SELL,5.8147199999999994,92.01445770263672,535.0383074926757,-53.0606952465821,-9.02240864198631,False,True,0.99,SATURN,APPROVE,EXECUTE,98876.4039362839,99131.78612813758
94,2020-03-12 04:00:00+00:00,META,SELL,9.36,153.39846801757812,1435.809660644531,-139.70502685546876,-8.867262740479452,False,True,0.8999999999999999,SATURN,APPROVE,EXECUTE,98876.4039362839,98992.0811012821
95,2020-03-12 04:00:00+00:00,SHEL,SELL,6.7391999999999985,23.381059646606445,157.56963717041012,-28.74182266845702,-15.42676048661451,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,98876.4039362839,98963.33927861365
96,2020-03-12 04:00:00+00:00,IWM,SELL,6.7391999999999985,103.81505584716797,699.6304243652343,-86.91502104492179,-11.050222406360593,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,98876.4039362839,98876.42425756874
97,2020-03-12 04:00:00+00:00,USO,SELL,0.0063504,52.31999969482422,0.33225292606201173,-0.0203212848449707,-5.763690087455643,False,True,0.882,SATURN,APPROVE,EXECUTE,98876.4039362839,98876.4039362839
98,2020-03-12 04:00:00+00:00,ROKU,BUY,0.0063504,78.80999755859375,0.5004750084960937,,,,,0.882,SATURN,APPROVE,EXECUTE,98876.4039362839,98876.4039362839
99,2020-03-12 23:00:00+00:00,AIR,BUY,6.7391999999999985,69.45301818847656,468.05778017578115,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,98941.20859001925,98876.4039362839
100,2020-03-13 00:00:00+00:00,ETH,SELL,0.00936,133.20181274414062,1.2467689672851563,0.19519990356445316,18.56272786057334,True,False,0.8280000000000001,SATURN,APPROVE,EXECUTE,98877.23003547108,98876.59913618746
101,2020-03-13 00:00:00+00:00,XRP,SELL,9.36,0.15935200452804565,1.4915347623825073,0.18455119371414197,14.120391268742116,True,False,0.8999999999999999,SATURN,APPROVE,EXECUTE,98877.23003547108,98876.78368738118
102,2020-03-13 00:00:00+00:00,TRX,SELL,0.00936,0.010243999771773815,9.588383786380292e-05,1.3590718880295756e-05,16.515012492137465,True,False,0.8280000000000001,SATURN,APPROVE,EXECUTE,98877.23003547108,98876.7837009719
103,2020-03-13 00:00:00+00:00,XLM,SELL,0.00936,0.03953099995851517,0.000370010159611702,5.7002402544021615e-05,18.211178878770156,True,False,0.8999999999999999,SATURN,APPROVE,EXECUTE,98877.23003547108,98876.7837579743
104,2020-03-13 00:00:00+00:00,ADA,SELL,6.3504,0.028436999768018723,0.1805863233268261,0.02842438800930977,18.680353894025203,True,False,0.8460000000000001,SATURN,APPROVE,EXECUTE,98877.23003547108,98876.81218236232
105,2020-03-13 00:00:00+00:00,LTC,SELL,0.0063504,37.43795394897461,0.23774598275756836,0.04132250076599123,21.037454558392966,True,False,0.8460000000000001,SATURN,APPROVE,EXECUTE,98877.23003547108,98876.85350486309
106,2020-03-13 00:00:00+00:00,BTC,SELL,0.0006350399999999999,5563.70703125,3.5331765131249995,0.37652724703124996,11.92806724128684,True,False,0.8460000000000001,SATURN,APPROVE,EXECUTE,98877.23003547108,98877.23003211012
107,2020-03-13 00:00:00+00:00,VET,SELL,0.00864,0.00279000005684793,2.4105600491166114e-05,3.3609614521265027e-06,16.201590424405385,True,False,0.8280000000000001,SATURN,APPROVE,EXECUTE,98877.23003547108,98877.23003547108
108,2020-03-13 04:00:00+00:00,SHEL,BUY,6.7391999999999985,23.978940963745117,161.59887894287107,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,98887.11293360505,98877.23003547108
109,2020-03-15 23:00:00+00:00,AIR,SELL,6.7391999999999985,64.47272491455078,434.4945877441405,-33.56319243164063,-7.170737001537679,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,98980.39390107166,98843.66684303943
110,2020-03-16 00:00:00+00:00,ATOM,BUY,0.00864,1.6677390336990356,0.014409265251159669,,,,,0.864,SATURN,APPROVE,EXECUTE,98843.66684303943,98843.66684303943
111,2020-03-16 00:00:00+00:00,ALGO,BUY,0.004082400000000001,0.12647099792957306,0.0005163052019476891,,,,,0.81,SATURN,APPROVE,EXECUTE,98843.66684303943,98843.66684303943
112,2020-03-16 00:00:00+00:00,BTC,BUY,0.0006350399999999999,5014.47998046875,3.1843953667968745,,,,,0.882,SATURN,APPROVE,EXECUTE,98843.66684303943,98843.66684303943
113,2020-03-16 00:00:00+00:00,VET,BUY,0.00864,0.002274000085890293,1.9647360742092133e-05,,,,,0.864,SATURN,APPROVE,EXECUTE,98843.66684303943,98843.66684303943
114,2020-03-16 04:00:00+00:00,TTE,SELL,6.7391999999999985,18.224123001098633,122.81600972900388,-13.122189843750007,-9.653055495064898,False,True,0.8999999999999999,SATURN,APPROVE,EXECUTE,98804.86445443924,98830.54465319568
115,2020-03-16 04:00:00+00:00,SHEL,SELL,6.7391999999999985,20.184398651123047,136.0266993896484,-25.572179553222668,-15.824478313530271,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,98804.86445443924,98804.97247364247
116,2020-03-16 04:00:00+00:00,ROKU,SELL,0.0063504,63.84000015258789,0.4054095369689941,-0.0950654715270996,-18.995048686400413,False,True,0.882,SATURN,APPROVE,EXECUTE,98804.86445443924,98804.87740817094
117,2020-03-16 23:00:00+00:00,AIR,BUY,6.7391999999999985,58.903778076171875,396.9643412109374,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,98990.30120807329,98804.87740817094
118,2020-03-17 00:00:00+00:00,LINK,BUY,0.864,1.842805027961731,1.5921835441589356,,,,,0.864,SATURN,APPROVE,EXECUTE,98805.01210046654,98804.87740817094
119,2020-03-17 04:00:00+00:00,SHEL,BUY,6.7391999999999985,20.455440521240234,137.85330476074216,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,98804.87671805332,98804.87740817094
120,2020-03-17 23:00:00+00:00,AIR,SELL,6.7391999999999985,45.8457145690918,308.96343962402335,-88.00090158691404,-22.168465136809974,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,98834.87360939165,98716.87650658403
121,2020-03-18 04:00:00+00:00,EFA,SELL,0.0063504,39.216793060302734,0.24904232265014647,-0.01582059776000977,-5.973126678325006,False,True,0.8460000000000001,SATURN,APPROVE,EXECUTE,98695.15658470453,98716.86068598628
122,2020-03-18 04:00:00+00:00,SHEL,SELL,6.7391999999999985,17.234865188598633,116.14920347900389,-21.704101281738275,-15.744346005638283,False,True,0.9359999999999999,SATURN,APPROVE,EXECUTE,98695.15658470453,98695.15658470453
123,2020-03-18 04:00:00+00:00,USO,BUY,0.0063504,37.68000030517578,0.23928307393798828,,,,,0.882,SATURN,APPROVE,EXECUTE,98695.15658470453,98695.15658470453
124,2020-03-18 23:00:00+00:00,AIR,BUY,6.7391999999999985,50.20463180541992,338.33905466308585,,,,,0.9359999999999999,SATURN,APPROVE,EXECUTE,99020.74803914789,98695.15658470453
125,2020-03-18 23:00:00+00:00,ROG,SELL,9.1248,261.01776123046875,2381.7348676757815,325.59145444335945,15.835055684734733,True,False,0.876,SATURN,APPROVE,EXECUTE,99020.74803914789,99020.74803914789
126,2020-03-19 00:00:00+00:00,ATOM,SELL,0.00864,2.064457893371582,0.017836916198730467,0.0034276509475707987,23.78782601212049,True,False,0.8280000000000001,SATURN,APPROVE,EXECUTE,99021.84780085536,99020.75146679884
127,2020-03-19 00:00:00+00:00,LINK,SELL,0.864,2.2466659545898438,1.941119384765625,0.34893584060668936,21.91555376180033,True,False,0.8280000000000001,SATURN,APPROVE,EXECUTE,99021.84780085536,99021.10040263945
128,2020-03-19 00:00:00+00:00,ALGO,SELL,0.004082400000000001,0.15900999307632446,0.0006491423957347871,0.00013283719378709793,25.72842444468663,True,False,0.81,SATURN,APPROVE,EXECUTE,99021.84780085536,99021.10053547665
129,2020-03-19 00:00:00+00:00,BTC,SELL,0.0006350399999999999,6191.19287109375,3.9316551208593746,0.7472597540625001,23.46629950081089,True,False,0.8999999999999999,SATURN,APPROVE,EXECUTE,99021.84780085536,99021.84779523071
130,2020-03-19 00:00:00+00:00,VET,SELL,0.00864,0.0029249999206513166,2.5271999314427377e-05,5.624638572335244e-06,28.627959989990536,True,False,0.8280000000000001,SATURN,APPROVE,EXECUTE,99021.84780085536,99021.84780085536
131,2020-03-19 04:00:00+00:00,USO,SELL,0.0063504,42.959999084472656,0.2728131781860352,0.033530104248046894,14.012735500354042,True,False,0.8460000000000001,SATURN,APPROVE,EXECUTE,99021.88133095962,99021.88133095962
